year,depart_time,origin,destination,travel_time
2018,8:30:00,481130002023,,2129
2018,8:30:00,481130002023,,3493
2018,8:30:00,481130002023,,1481
2018,8:30:00,481130002023,,2822
2018,8:30:00,481130002023,,3245
2018,8:30:00,481130002023,,3291
2018,8:30:00,481130003001,,1509
2018,8:30:00,481130003001,,2007
2018,8:30:00,481130009002,,1939
2018,8:30:00,481130009002,,1333
2018,8:30:00,481130009002,,2421
2018,8:30:00,481130009002,,3180
2018,8:30:00,481130008003,,3504
2018,8:30:00,481130008003,,2079
2018,8:30:00,481130008003,,2736
2018,8:30:00,481130008003,,1189
2018,8:30:00,481130008003,,2343
2018,8:30:00,481130008003,,2728
2018,8:30:00,481130008003,,3237
2018,8:30:00,481130011012,,3340
2018,8:30:00,481130011012,,2320
2018,8:30:00,481130011012,,3330
2018,8:30:00,481130011012,,1318
2018,8:30:00,481130011012,,2659
2018,8:30:00,481130011012,,3082
2018,8:30:00,481130011012,,3128
2018,8:30:00,481130010011,,3453
2018,8:30:00,481130010011,,1509
2018,8:30:00,481130010011,,2685
2018,8:30:00,481130010011,,1542
2018,8:30:00,481130010011,,2292
2018,8:30:00,481130010011,,2677
2018,8:30:00,481130010011,,3186
2018,8:30:00,481130011011,,3002
2018,8:30:00,481130011011,,2569
2018,8:30:00,481130011011,,2742
2018,8:30:00,481130011011,,980
2018,8:30:00,481130011011,,2321
2018,8:30:00,481130011011,,2734
2018,8:30:00,481130011011,,2790
2018,8:30:00,481130014003,,3393
2018,8:30:00,481130014003,,2389
2018,8:30:00,481130014003,,2625
2018,8:30:00,481130014003,,727
2018,8:30:00,481130014003,,2712
2018,8:30:00,481130014003,,2617
2018,8:30:00,481130014003,,3126
2018,8:30:00,481130011023,,2389
2018,8:30:00,481130011023,,1286
2018,8:30:00,481130079131,,668
2018,8:30:00,481130079131,,1745
2018,8:30:00,481130015041,,2913
2018,8:30:00,481130015041,,2323
2018,8:30:00,481130015041,,2803
2018,8:30:00,481130015041,,754
2018,8:30:00,481130015041,,2232
2018,8:30:00,481130015041,,2795
2018,8:30:00,481130015041,,2701
2018,8:30:00,481130079032,,659
2018,8:30:00,481130079032,,1722
2018,8:30:00,481130002011,,1581
2018,8:30:00,481130002011,,1644
2018,8:30:00,481130003002,,1842
2018,8:30:00,481130003002,,2585
2018,8:30:00,481130014002,,2883
2018,8:30:00,481130014002,,2426
2018,8:30:00,481130014002,,2545
2018,8:30:00,481130014002,,647
2018,8:30:00,481130014002,,2202
2018,8:30:00,481130014002,,2625
2018,8:30:00,481130014002,,2671
2018,8:30:00,481130010021,,1954
2018,8:30:00,481130010021,,1572
2018,8:30:00,481130010021,,2660
2018,8:30:00,481130010021,,3419
2018,8:30:00,481130011013,,3254
2018,8:30:00,481130011013,,2485
2018,8:30:00,481130011013,,3244
2018,8:30:00,481130011013,,1232
2018,8:30:00,481130011013,,2573
2018,8:30:00,481130011013,,2996
2018,8:30:00,481130011013,,3042
2018,8:30:00,481130079111,,1506
2018,8:30:00,481130079133,,568
2018,8:30:00,481130079133,,2036
2018,8:30:00,481130015031,,3271
2018,8:30:00,481130015031,,1917
2018,8:30:00,481130015031,,2503
2018,8:30:00,481130015031,,1081
2018,8:30:00,481130015031,,2110
2018,8:30:00,481130015031,,2495
2018,8:30:00,481130015031,,3004
2018,8:30:00,481130079091,,509
2018,8:30:00,481130079091,,2060
2018,8:30:00,481130079112,,3411
2018,8:30:00,481130079112,,3254
2018,8:30:00,481130079112,,875
2018,8:30:00,481130079112,,2751
2018,8:30:00,481130079132,,817
2018,8:30:00,481130079132,,1690
2018,8:30:00,481130009001,,1949
2018,8:30:00,481130009001,,1547
2018,8:30:00,481130009001,,2635
2018,8:30:00,481130009001,,3394
2018,8:30:00,481130009003,,3579
2018,8:30:00,481130009003,,2106
2018,8:30:00,481130009003,,2811
2018,8:30:00,481130009003,,1487
2018,8:30:00,481130009003,,2418
2018,8:30:00,481130009003,,2803
2018,8:30:00,481130009003,,3312
2018,8:30:00,481130010022,,3298
2018,8:30:00,481130010022,,2232
2018,8:30:00,481130010022,,2530
2018,8:30:00,481130010022,,1387
2018,8:30:00,481130010022,,2137
2018,8:30:00,481130010022,,2522
2018,8:30:00,481130010022,,3031
2018,8:30:00,481130002013,,2427
2018,8:30:00,481130002013,,1605
2018,8:30:00,481130002021,,3364
2018,8:30:00,481130002021,,2208
2018,8:30:00,481130002021,,3354
2018,8:30:00,481130002021,,1342
2018,8:30:00,481130002021,,2683
2018,8:30:00,481130002021,,3106
2018,8:30:00,481130002021,,3152
2018,8:30:00,481130002022,,2088
2018,8:30:00,481130002022,,1621
2018,8:30:00,481130003003,,1890
2018,8:30:00,481130003003,,2502
2018,8:30:00,481130078191,,3383
2018,8:30:00,481130078191,,3226
2018,8:30:00,481130078191,,847
2018,8:30:00,481130079031,,3568
2018,8:30:00,481130079031,,3411
2018,8:30:00,481130079031,,944
2018,8:30:00,481130079031,,2325
2018,8:30:00,481130079102,,1089
2018,8:30:00,481130079102,,2513
2018,8:30:00,481130079142,,997
2018,8:30:00,481130079142,,1642
2018,8:30:00,481130009004,,3432
2018,8:30:00,481130009004,,2186
2018,8:30:00,481130009004,,2664
2018,8:30:00,481130009004,,1541
2018,8:30:00,481130009004,,2271
2018,8:30:00,481130009004,,2656
2018,8:30:00,481130009004,,3165
2018,8:30:00,481130010012,,2115
2018,8:30:00,481130010012,,2757
2018,8:30:00,481130079092,,821
2018,8:30:00,481130079092,,2244
2018,8:30:00,481130079101,,1147
2018,8:30:00,481130079101,,2571
2018,8:30:00,481130079122,,1929
2018,8:30:00,481130079122,,2936
2018,8:30:00,481130079141,,1272
2018,8:30:00,481130079141,,1784
2018,8:30:00,481130082002,,2758
2018,8:30:00,481130082002,,1269
2018,8:30:00,481130082002,,2192
2018,8:30:00,481130082002,,2664
2018,8:30:00,481130082003,,2524
2018,8:30:00,481130082003,,1099
2018,8:30:00,481130082003,,2220
2018,8:30:00,481130082003,,2456
2018,8:30:00,481130012021,,2960
2018,8:30:00,481130012021,,2803
2018,8:30:00,481130012021,,3256
2018,8:30:00,481130012021,,1722
2018,8:30:00,481130012021,,2585
2018,8:30:00,481130012021,,3008
2018,8:30:00,481130081004b,,3120
2018,8:30:00,481130081004b,,2963
2018,8:30:00,481130081004b,,3332
2018,8:30:00,481130081004b,,3488
2018,8:30:00,481130082004,,2677
2018,8:30:00,481130082004,,1188
2018,8:30:00,481130082004,,2189
2018,8:30:00,481130082004,,2766
2018,8:30:00,481130081002,,2524
2018,8:30:00,481130081002,,1099
2018,8:30:00,481130081002,,2872
2018,8:30:00,481130081005,,3416
2018,8:30:00,481130081005,,1991
2018,8:30:00,481130081005,,2480
2018,8:30:00,481130081004a,,3171
2018,8:30:00,481130081004a,,3014
2018,8:30:00,481130081004a,,2991
2018,8:30:00,481130081004a,,3147
2018,8:30:00,481130128005,,3106
2018,8:30:00,481130128005,,1617
2018,8:30:00,481130128005,,1971
2018,8:30:00,481130128005,,2041
2018,8:30:00,481130128006,,3244
2018,8:30:00,481130128006,,1755
2018,8:30:00,481130128006,,1983
2018,8:30:00,481130128006,,1639
2018,8:30:00,481130129005,,3013
2018,8:30:00,481130129005,,1588
2018,8:30:00,481130129005,,2808
2018,8:30:00,481130129005,,1828
2018,8:30:00,481130128001,,3364
2018,8:30:00,481130128001,,1875
2018,8:30:00,481130128001,,2769
2018,8:30:00,481130128001,,2311
2018,8:30:00,481130129001,,2930
2018,8:30:00,481130129001,,1505
2018,8:30:00,481130129001,,2979
2018,8:30:00,481130129001,,1549
2018,8:30:00,481130130103,,3209
2018,8:30:00,481130130103,,1720
2018,8:30:00,481130130103,,2326
2018,8:30:00,481130130103,,1716
2018,8:30:00,481130081003,,3477
2018,8:30:00,481130081003,,2052
2018,8:30:00,481130081003,,2900
2018,8:30:00,481130081003,,3043
2018,8:30:00,481130081003,,3199
2018,8:30:00,481130128003,,3221
2018,8:30:00,481130128003,,1796
2018,8:30:00,481130128003,,3135
2018,8:30:00,481130128003,,1996
2018,8:30:00,481130129003,,2859
2018,8:30:00,481130129003,,1434
2018,8:30:00,481130129003,,3036
2018,8:30:00,481130129003,,2097
2018,8:30:00,481130081001,,3046
2018,8:30:00,481130081001,,1621
2018,8:30:00,481130081001,,2490
2018,8:30:00,481130082001,,3250
2018,8:30:00,481130082001,,1825
2018,8:30:00,481130082001,,2774
2018,8:30:00,481130082001,,2759
2018,8:30:00,481130128002,,3047
2018,8:30:00,481130128002,,1558
2018,8:30:00,481130128002,,2276
2018,8:30:00,481130128002,,2746
2018,8:30:00,481130129002,,3500
2018,8:30:00,481130129002,,2075
2018,8:30:00,481130129002,,3008
2018,8:30:00,481130129002,,1319
2018,8:30:00,481130127011,,2225
2018,8:30:00,481130127011,,2373
2018,8:30:00,481130127011,,2824
2018,8:30:00,481130127012,,3444
2018,8:30:00,481130127012,,1955
2018,8:30:00,481130127012,,2201
2018,8:30:00,481130127012,,2882
2018,8:30:00,481130128004,,3344
2018,8:30:00,481130128004,,1855
2018,8:30:00,481130128004,,2639
2018,8:30:00,481130128004,,1609
2018,8:30:00,481130129004,,2514
2018,8:30:00,481130129004,,1089
2018,8:30:00,481130129004,,2869
2018,8:30:00,481130129004,,1930
2018,8:30:00,481130130101,,3285
2018,8:30:00,481130130101,,1796
2018,8:30:00,481130130101,,1992
2018,8:30:00,481130130101,,2009
2018,8:30:00,481130122091,,2833
2018,8:30:00,481130122091,,1408
2018,8:30:00,481130122091,,3003
2018,8:30:00,481130122091,,2742
2018,8:30:00,481130122091,,2898
2018,8:30:00,481130084003,,1725
2018,8:30:00,481130084003,,1797
2018,8:30:00,481130084003,,2496
2018,8:30:00,481130084003,,2266
2018,8:30:00,481130084005,,2783
2018,8:30:00,481130084005,,2075
2018,8:30:00,481130084005,,2653
2018,8:30:00,481130084005,,2423
2018,8:30:00,481130090005,,1452
2018,8:30:00,481130090005,,1312
2018,8:30:00,481130090005,,3287
2018,8:30:00,481130090005,,3057
2018,8:30:00,481130091014,,871
2018,8:30:00,481130091014,,1604
2018,8:30:00,481130091014,,3468
2018,8:30:00,481130091014,,3238
2018,8:30:00,481130121003,,2273
2018,8:30:00,481130121003,,1786
2018,8:30:00,481130122062,,2160
2018,8:30:00,481130122062,,1479
2018,8:30:00,481130122062,,3301
2018,8:30:00,481130122062,,3457
2018,8:30:00,481130122073,,1555
2018,8:30:00,481130122073,,973
2018,8:30:00,481130085001,,1906
2018,8:30:00,481130085001,,1853
2018,8:30:00,481130085001,,3191
2018,8:30:00,481130085001,,2961
2018,8:30:00,481130090003,,1517
2018,8:30:00,481130090003,,1680
2018,8:30:00,481130090003,,3511
2018,8:30:00,481130090003,,3281
2018,8:30:00,481130091013,,970
2018,8:30:00,481130091013,,1780
2018,8:30:00,481130091013,,3252
2018,8:30:00,481130091013,,3022
2018,8:30:00,481130090001,,1863
2018,8:30:00,481130090001,,2105
2018,8:30:00,481130090001,,3427
2018,8:30:00,481130090001,,3197
2018,8:30:00,481130091012,,772
2018,8:30:00,481130091012,,1828
2018,8:30:00,481130091012,,3539
2018,8:30:00,481130091012,,3309
2018,8:30:00,481130091041,,625
2018,8:30:00,481130091041,,1967
2018,8:30:00,481130120001,,1862
2018,8:30:00,481130120001,,1899
2018,8:30:00,481130084002,,3010
2018,8:30:00,481130084002,,2302
2018,8:30:00,481130084002,,2638
2018,8:30:00,481130084002,,2408
2018,8:30:00,481130084004,,1582
2018,8:30:00,481130084004,,1767
2018,8:30:00,481130084004,,3031
2018,8:30:00,481130084004,,2801
