,year,depart_time,origin,destination,travel_time
24695,2018,8:00:00,4.8113E+11,4.8113E+11,1671
24699,2018,8:00:00,4.8113E+11,4.8113E+11,1790
24804,2018,8:00:00,4.8113E+11,4.8113E+11,1293
24809,2018,8:00:00,4.8113E+11,4.8113E+11,1348
24813,2018,8:00:00,4.8113E+11,4.8113E+11,1678
24820,2018,8:00:00,4.8113E+11,4.8113E+11,1720
24821,2018,8:00:00,4.8113E+11,4.8113E+11,1368
24869,2018,8:00:00,4.8113E+11,4.8113E+11,1685
24870,2018,8:00:00,4.8113E+11,4.8113E+11,1358
24871,2018,8:00:00,4.8113E+11,4.8113E+11,1496
24874,2018,8:00:00,4.8113E+11,4.8113E+11,1294
24888,2018,8:00:00,4.8113E+11,4.8113E+11,114
24889,2018,8:00:00,4.8113E+11,4.8113E+11,577
24890,2018,8:00:00,4.8113E+11,4.8113E+11,610
24891,2018,8:00:00,4.8113E+11,4.8113E+11,489
24892,2018,8:00:00,4.8113E+11,4.8113E+11,745
24893,2018,8:00:00,4.8113E+11,4.8113E+11,619
24894,2018,8:00:00,4.8113E+11,4.8113E+11,772
24895,2018,8:00:00,4.8113E+11,4.8113E+11,1336
24896,2018,8:00:00,4.8113E+11,4.8113E+11,934
24919,2018,8:00:00,4.8113E+11,4.8113E+11,1439
24930,2018,8:00:00,4.8113E+11,4.8113E+11,1660
24931,2018,8:00:00,4.8113E+11,4.8113E+11,1721
24935,2018,8:00:00,4.8113E+11,4.8113E+11,1483
24945,2018,8:00:00,4.8113E+11,4.8113E+11,1684
24951,2018,8:00:00,4.8113E+11,4.8113E+11,1576
24969,2018,8:00:00,4.8113E+11,4.8113E+11,1741
24975,2018,8:00:00,4.8113E+11,4.8113E+11,1525
24976,2018,8:00:00,4.8113E+11,4.8113E+11,1663
24977,2018,8:00:00,4.8113E+11,4.8113E+11,1797
24978,2018,8:00:00,4.8113E+11,4.8113E+11,1476
24979,2018,8:00:00,4.8113E+11,4.8113E+11,1141
24981,2018,8:00:00,4.8113E+11,4.8113E+11,1486
24982,2018,8:00:00,4.8113E+11,4.8113E+11,1637
24984,2018,8:00:00,4.8113E+11,4.8113E+11,1605
24986,2018,8:00:00,4.8113E+11,4.8113E+11,1704
24987,2018,8:00:00,4.8113E+11,4.8113E+11,1720
24988,2018,8:00:00,4.8113E+11,4.8113E+11,1637
24996,2018,8:00:00,4.8113E+11,4.8113E+11,861
24997,2018,8:00:00,4.8113E+11,4.8113E+11,1462
24998,2018,8:00:00,4.8113E+11,4.8113E+11,770
24999,2018,8:00:00,4.8113E+11,4.8113E+11,1423
25000,2018,8:00:00,4.8113E+11,4.8113E+11,1137
25001,2018,8:00:00,4.8113E+11,4.8113E+11,1530
25002,2018,8:00:00,4.8113E+11,4.8113E+11,1081
25003,2018,8:00:00,4.8113E+11,4.8113E+11,779
25004,2018,8:00:00,4.8113E+11,4.8113E+11,1027
25005,2018,8:00:00,4.8113E+11,4.8113E+11,966
25006,2018,8:00:00,4.8113E+11,4.8113E+11,682
25007,2018,8:00:00,4.8113E+11,4.8113E+11,877
25008,2018,8:00:00,4.8113E+11,4.8113E+11,670
25009,2018,8:00:00,4.8113E+11,4.8113E+11,576
25010,2018,8:00:00,4.8113E+11,4.8113E+11,603
25011,2018,8:00:00,4.8113E+11,4.8113E+11,1551
25012,2018,8:00:00,4.8113E+11,4.8113E+11,857
25013,2018,8:00:00,4.8113E+11,4.8113E+11,1032
25014,2018,8:00:00,4.8113E+11,4.8113E+11,1382
25015,2018,8:00:00,4.8113E+11,4.8113E+11,818
25016,2018,8:00:00,4.8113E+11,4.8113E+11,1050
25017,2018,8:00:00,4.8113E+11,4.8113E+11,1445
25018,2018,8:00:00,4.8113E+11,4.8113E+11,1350
25020,2018,8:00:00,4.8113E+11,4.8113E+11,1193
25021,2018,8:00:00,4.8113E+11,4.8113E+11,1529
25022,2018,8:00:00,4.8113E+11,4.8113E+11,1212
25023,2018,8:00:00,4.8113E+11,4.8113E+11,1175
25024,2018,8:00:00,4.8113E+11,4.8113E+11,1496
25025,2018,8:00:00,4.8113E+11,4.8113E+11,1531
25026,2018,8:00:00,4.8113E+11,4.8113E+11,959
25027,2018,8:00:00,4.8113E+11,4.8113E+11,1444
25029,2018,8:00:00,4.8113E+11,4.8113E+11,1649
25042,2018,8:00:00,4.8113E+11,4.8113E+11,1564
25043,2018,8:00:00,4.8113E+11,4.8113E+11,1188
25044,2018,8:00:00,4.8113E+11,4.8113E+11,1423
25046,2018,8:00:00,4.8113E+11,4.8113E+11,921
25047,2018,8:00:00,4.8113E+11,4.8113E+11,1191
25048,2018,8:00:00,4.8113E+11,4.8113E+11,1168
25049,2018,8:00:00,4.8113E+11,4.8113E+11,1391
25050,2018,8:00:00,4.8113E+11,4.8113E+11,1553
25051,2018,8:00:00,4.8113E+11,4.8113E+11,1051
25052,2018,8:00:00,4.8113E+11,4.8113E+11,1288
25053,2018,8:00:00,4.8113E+11,4.8113E+11,1693
25054,2018,8:00:00,4.8113E+11,4.8113E+11,1080
25056,2018,8:00:00,4.8113E+11,4.8113E+11,1333
25057,2018,8:00:00,4.8113E+11,4.8113E+11,1278
25058,2018,8:00:00,4.8113E+11,4.8113E+11,791
25059,2018,8:00:00,4.8113E+11,4.8113E+11,894
25060,2018,8:00:00,4.8113E+11,4.8113E+11,723
25061,2018,8:00:00,4.8113E+11,4.8113E+11,890
25062,2018,8:00:00,4.8113E+11,4.8113E+11,433
25063,2018,8:00:00,4.8113E+11,4.8113E+11,632
25064,2018,8:00:00,4.8113E+11,4.8113E+11,698
25065,2018,8:00:00,4.8113E+11,4.8113E+11,1091
25066,2018,8:00:00,4.8113E+11,4.8113E+11,1698
25067,2018,8:00:00,4.8113E+11,4.8113E+11,1143
25097,2018,8:00:00,4.8113E+11,4.8113E+11,1450
25098,2018,8:00:00,4.8113E+11,4.8113E+11,1568
25099,2018,8:00:00,4.8113E+11,4.8113E+11,1754
25101,2018,8:00:00,4.8113E+11,4.8113E+11,1640
25104,2018,8:00:00,4.8113E+11,4.8113E+11,1604
25119,2018,8:00:00,4.8113E+11,4.8113E+11,1662
25122,2018,8:00:00,4.8113E+11,4.8113E+11,1631
25142,2018,8:00:00,4.8113E+11,4.8113E+11,592
25143,2018,8:00:00,4.8113E+11,4.8113E+11,36
25144,2018,8:00:00,4.8113E+11,4.8113E+11,939
25145,2018,8:00:00,4.8113E+11,4.8113E+11,743
25146,2018,8:00:00,4.8113E+11,4.8113E+11,1336
25147,2018,8:00:00,4.8113E+11,4.8113E+11,1434
25148,2018,8:00:00,4.8113E+11,4.8113E+11,1651
25150,2018,8:00:00,4.8113E+11,4.8113E+11,1642
25168,2018,8:00:00,4.8113E+11,4.8113E+11,1610
25169,2018,8:00:00,4.8113E+11,4.8113E+11,1671
25171,2018,8:00:00,4.8113E+11,4.8113E+11,1217
25185,2018,8:00:00,4.8113E+11,4.8113E+11,1708
25186,2018,8:00:00,4.8113E+11,4.8113E+11,1526
25209,2018,8:00:00,4.8113E+11,4.8113E+11,1589
25210,2018,8:00:00,4.8113E+11,4.8113E+11,1613
25214,2018,8:00:00,4.8113E+11,4.8113E+11,1664
25215,2018,8:00:00,4.8113E+11,4.8113E+11,1614
25216,2018,8:00:00,4.8113E+11,4.8113E+11,1398
25230,2018,8:00:00,4.8113E+11,4.8113E+11,1257
25232,2018,8:00:00,4.8113E+11,4.8113E+11,1019
25234,2018,8:00:00,4.8113E+11,4.8113E+11,1728
25235,2018,8:00:00,4.8113E+11,4.8113E+11,1661
25236,2018,8:00:00,4.8113E+11,4.8113E+11,1031
25237,2018,8:00:00,4.8113E+11,4.8113E+11,813
25238,2018,8:00:00,4.8113E+11,4.8113E+11,676
25239,2018,8:00:00,4.8113E+11,4.8113E+11,1557
25240,2018,8:00:00,4.8113E+11,4.8113E+11,1078
25241,2018,8:00:00,4.8113E+11,4.8113E+11,1272
25242,2018,8:00:00,4.8113E+11,4.8113E+11,1311
25243,2018,8:00:00,4.8113E+11,4.8113E+11,1063
25244,2018,8:00:00,4.8113E+11,4.8113E+11,1056
25246,2018,8:00:00,4.8113E+11,4.8113E+11,1253
25247,2018,8:00:00,4.8113E+11,4.8113E+11,1428
25249,2018,8:00:00,4.8113E+11,4.8113E+11,1238
25250,2018,8:00:00,4.8113E+11,4.8113E+11,1470
25252,2018,8:00:00,4.8113E+11,4.8113E+11,1770
25254,2018,8:00:00,4.8113E+11,4.8113E+11,1589
25256,2018,8:00:00,4.8113E+11,4.8113E+11,1608
25257,2018,8:00:00,4.8113E+11,4.8113E+11,1571
25260,2018,8:00:00,4.8113E+11,4.8113E+11,1355
25269,2018,8:00:00,4.8113E+11,4.8113E+11,1338
25270,2018,8:00:00,4.8113E+11,4.8113E+11,1332
25271,2018,8:00:00,4.8113E+11,4.8113E+11,1554
25272,2018,8:00:00,4.8113E+11,4.8113E+11,1750
25273,2018,8:00:00,4.8113E+11,4.8113E+11,1065
25274,2018,8:00:00,4.8113E+11,4.8113E+11,1335
25275,2018,8:00:00,4.8113E+11,4.8113E+11,1312
25276,2018,8:00:00,4.8113E+11,4.8113E+11,1535
25277,2018,8:00:00,4.8113E+11,4.8113E+11,1287
25278,2018,8:00:00,4.8113E+11,4.8113E+11,785
25279,2018,8:00:00,4.8113E+11,4.8113E+11,1022
25281,2018,8:00:00,4.8113E+11,4.8113E+11,1384
25283,2018,8:00:00,4.8113E+11,4.8113E+11,1494
25284,2018,8:00:00,4.8113E+11,4.8113E+11,1409
25285,2018,8:00:00,4.8113E+11,4.8113E+11,922
25286,2018,8:00:00,4.8113E+11,4.8113E+11,628
25287,2018,8:00:00,4.8113E+11,4.8113E+11,867
25288,2018,8:00:00,4.8113E+11,4.8113E+11,1021
25289,2018,8:00:00,4.8113E+11,4.8113E+11,564
25290,2018,8:00:00,4.8113E+11,4.8113E+11,400
25291,2018,8:00:00,4.8113E+11,4.8113E+11,987
25292,2018,8:00:00,4.8113E+11,4.8113E+11,1235
25294,2018,8:00:00,4.8113E+11,4.8113E+11,1093
25295,2018,8:00:00,4.8113E+11,4.8113E+11,1297
25347,2018,8:00:00,4.8113E+11,4.8113E+11,886
25348,2018,8:00:00,4.8113E+11,4.8113E+11,939
25349,2018,8:00:00,4.8113E+11,4.8113E+11,84
25350,2018,8:00:00,4.8113E+11,4.8113E+11,1259
25351,2018,8:00:00,4.8113E+11,4.8113E+11,987
25352,2018,8:00:00,4.8113E+11,4.8113E+11,537
25353,2018,8:00:00,4.8113E+11,4.8113E+11,933
25354,2018,8:00:00,4.8113E+11,4.8113E+11,1276
25355,2018,8:00:00,4.8113E+11,4.8113E+11,854
25388,2018,8:00:00,4.8113E+11,4.8113E+11,1345
25390,2018,8:00:00,4.8113E+11,4.8113E+11,1690
25399,2018,8:00:00,4.8113E+11,4.8113E+11,1666
25400,2018,8:00:00,4.8113E+11,4.8113E+11,974
25401,2018,8:00:00,4.8113E+11,4.8113E+11,1637
25402,2018,8:00:00,4.8113E+11,4.8113E+11,1637
25404,2018,8:00:00,4.8113E+11,4.8113E+11,1508
25405,2018,8:00:00,4.8113E+11,4.8113E+11,983
25406,2018,8:00:00,4.8113E+11,4.8113E+11,1065
25407,2018,8:00:00,4.8113E+11,4.8113E+11,1466
25408,2018,8:00:00,4.8113E+11,4.8113E+11,1199
25409,2018,8:00:00,4.8113E+11,4.8113E+11,1377
25410,2018,8:00:00,4.8113E+11,4.8113E+11,874
25411,2018,8:00:00,4.8113E+11,4.8113E+11,496
25412,2018,8:00:00,4.8113E+11,4.8113E+11,1250
25414,2018,8:00:00,4.8113E+11,4.8113E+11,1686
25417,2018,8:00:00,4.8113E+11,4.8113E+11,1301
25418,2018,8:00:00,4.8113E+11,4.8113E+11,1533
25431,2018,8:00:00,4.8113E+11,4.8113E+11,1542
25432,2018,8:00:00,4.8113E+11,4.8113E+11,1759
25435,2018,8:00:00,4.8113E+11,4.8113E+11,1492
25436,2018,8:00:00,4.8113E+11,4.8113E+11,1762
25437,2018,8:00:00,4.8113E+11,4.8113E+11,1739
25438,2018,8:00:00,4.8113E+11,4.8113E+11,1789
25440,2018,8:00:00,4.8113E+11,4.8113E+11,1488
25442,2018,8:00:00,4.8113E+11,4.8113E+11,1384
25443,2018,8:00:00,4.8113E+11,4.8113E+11,1000
25445,2018,8:00:00,4.8113E+11,4.8113E+11,1253
25446,2018,8:00:00,4.8113E+11,4.8113E+11,1786
25447,2018,8:00:00,4.8113E+11,4.8113E+11,1299
25448,2018,8:00:00,4.8113E+11,4.8113E+11,1105
25449,2018,8:00:00,4.8113E+11,4.8113E+11,1294
25450,2018,8:00:00,4.8113E+11,4.8113E+11,1371
25451,2018,8:00:00,4.8113E+11,4.8113E+11,941
25452,2018,8:00:00,4.8113E+11,4.8113E+11,1205
25453,2018,8:00:00,4.8113E+11,4.8113E+11,1269
25454,2018,8:00:00,4.8113E+11,4.8113E+11,1662
25456,2018,8:00:00,4.8113E+11,4.8113E+11,1570
25457,2018,8:00:00,4.8113E+11,4.8113E+11,1774
25492,2018,8:00:00,4.8113E+11,4.8113E+11,1582
25495,2018,8:00:00,4.8113E+11,4.8113E+11,1551
25515,2018,8:00:00,4.8113E+11,4.8113E+11,632
25516,2018,8:00:00,4.8113E+11,4.8113E+11,741
25517,2018,8:00:00,4.8113E+11,4.8113E+11,703
25518,2018,8:00:00,4.8113E+11,4.8113E+11,90
25519,2018,8:00:00,4.8113E+11,4.8113E+11,885
25520,2018,8:00:00,4.8113E+11,4.8113E+11,712
25521,2018,8:00:00,4.8113E+11,4.8113E+11,865
25522,2018,8:00:00,4.8113E+11,4.8113E+11,1446
25523,2018,8:00:00,4.8113E+11,4.8113E+11,1027
25538,2018,8:00:00,4.8113E+11,4.8113E+11,1472
25548,2018,8:00:00,4.8113E+11,4.8113E+11,1792
25550,2018,8:00:00,4.8113E+11,4.8113E+11,1610
25553,2018,8:00:00,4.8113E+11,4.8113E+11,1662
25559,2018,8:00:00,4.8113E+11,4.8113E+11,1729
25577,2018,8:00:00,4.8113E+11,4.8113E+11,1774
25583,2018,8:00:00,4.8113E+11,4.8113E+11,1506
25584,2018,8:00:00,4.8113E+11,4.8113E+11,1662
25585,2018,8:00:00,4.8113E+11,4.8113E+11,1700
25586,2018,8:00:00,4.8113E+11,4.8113E+11,1618
25587,2018,8:00:00,4.8113E+11,4.8113E+11,1220
25589,2018,8:00:00,4.8113E+11,4.8113E+11,1631
25590,2018,8:00:00,4.8113E+11,4.8113E+11,1716
25592,2018,8:00:00,4.8113E+11,4.8113E+11,1638
25595,2018,8:00:00,4.8113E+11,4.8113E+11,1753
25596,2018,8:00:00,4.8113E+11,4.8113E+11,1670
25604,2018,8:00:00,4.8113E+11,4.8113E+11,894
25605,2018,8:00:00,4.8113E+11,4.8113E+11,1139
25606,2018,8:00:00,4.8113E+11,4.8113E+11,887
25607,2018,8:00:00,4.8113E+11,4.8113E+11,1060
25608,2018,8:00:00,4.8113E+11,4.8113E+11,1074
25609,2018,8:00:00,4.8113E+11,4.8113E+11,1715
25610,2018,8:00:00,4.8113E+11,4.8113E+11,1322
25611,2018,8:00:00,4.8113E+11,4.8113E+11,924
25612,2018,8:00:00,4.8113E+11,4.8113E+11,1490
25613,2018,8:00:00,4.8113E+11,4.8113E+11,1108
25614,2018,8:00:00,4.8113E+11,4.8113E+11,842
25615,2018,8:00:00,4.8113E+11,4.8113E+11,1019
25616,2018,8:00:00,4.8113E+11,4.8113E+11,585
25617,2018,8:00:00,4.8113E+11,4.8113E+11,669
25618,2018,8:00:00,4.8113E+11,4.8113E+11,728
25619,2018,8:00:00,4.8113E+11,4.8113E+11,1052
25620,2018,8:00:00,4.8113E+11,4.8113E+11,890
25621,2018,8:00:00,4.8113E+11,4.8113E+11,1065
25622,2018,8:00:00,4.8113E+11,4.8113E+11,1407
25623,2018,8:00:00,4.8113E+11,4.8113E+11,843
25624,2018,8:00:00,4.8113E+11,4.8113E+11,1075
25625,2018,8:00:00,4.8113E+11,4.8113E+11,1478
25626,2018,8:00:00,4.8113E+11,4.8113E+11,1375
25628,2018,8:00:00,4.8113E+11,4.8113E+11,1226
25629,2018,8:00:00,4.8113E+11,4.8113E+11,1562
25630,2018,8:00:00,4.8113E+11,4.8113E+11,1245
25631,2018,8:00:00,4.8113E+11,4.8113E+11,1208
25632,2018,8:00:00,4.8113E+11,4.8113E+11,1529
25633,2018,8:00:00,4.8113E+11,4.8113E+11,1564
25634,2018,8:00:00,4.8113E+11,4.8113E+11,992
25635,2018,8:00:00,4.8113E+11,4.8113E+11,1477
25643,2018,8:00:00,4.8113E+11,4.8113E+11,1741
25644,2018,8:00:00,4.8113E+11,4.8113E+11,1365
25645,2018,8:00:00,4.8113E+11,4.8113E+11,1608
25647,2018,8:00:00,4.8113E+11,4.8113E+11,1098
25648,2018,8:00:00,4.8113E+11,4.8113E+11,1368
25649,2018,8:00:00,4.8113E+11,4.8113E+11,1345
25650,2018,8:00:00,4.8113E+11,4.8113E+11,1568
25652,2018,8:00:00,4.8113E+11,4.8113E+11,1265
25655,2018,8:00:00,4.8113E+11,4.8113E+11,1173
25657,2018,8:00:00,4.8113E+11,4.8113E+11,1426
25658,2018,8:00:00,4.8113E+11,4.8113E+11,1463
25659,2018,8:00:00,4.8113E+11,4.8113E+11,976
25660,2018,8:00:00,4.8113E+11,4.8113E+11,1180
25661,2018,8:00:00,4.8113E+11,4.8113E+11,900
25662,2018,8:00:00,4.8113E+11,4.8113E+11,977
25663,2018,8:00:00,4.8113E+11,4.8113E+11,618
25664,2018,8:00:00,4.8113E+11,4.8113E+11,790
25665,2018,8:00:00,4.8113E+11,4.8113E+11,875
25666,2018,8:00:00,4.8113E+11,4.8113E+11,1268
25668,2018,8:00:00,4.8113E+11,4.8113E+11,1384
25669,2018,8:00:00,4.8113E+11,4.8113E+11,1588
25694,2018,8:00:00,4.8113E+11,4.8113E+11,1483
25695,2018,8:00:00,4.8113E+11,4.8113E+11,1593
25696,2018,8:00:00,4.8113E+11,4.8113E+11,1787
25698,2018,8:00:00,4.8113E+11,4.8113E+11,1665
25701,2018,8:00:00,4.8113E+11,4.8113E+11,1629
25716,2018,8:00:00,4.8113E+11,4.8113E+11,1755
25719,2018,8:00:00,4.8113E+11,4.8113E+11,1724
25737,2018,8:00:00,4.8113E+11,4.8113E+11,1045
25738,2018,8:00:00,4.8113E+11,4.8113E+11,1036
25739,2018,8:00:00,4.8113E+11,4.8113E+11,987
25740,2018,8:00:00,4.8113E+11,4.8113E+11,885
25741,2018,8:00:00,4.8113E+11,4.8113E+11,132
25742,2018,8:00:00,4.8113E+11,4.8113E+11,455
25743,2018,8:00:00,4.8113E+11,4.8113E+11,886
25744,2018,8:00:00,4.8113E+11,4.8113E+11,884
25745,2018,8:00:00,4.8113E+11,4.8113E+11,949
25772,2018,8:00:00,4.8113E+11,4.8113E+11,1773
25805,2018,8:00:00,4.8113E+11,4.8113E+11,1669
25808,2018,8:00:00,4.8113E+11,4.8113E+11,1627
25809,2018,8:00:00,4.8113E+11,4.8113E+11,1383
25826,2018,8:00:00,4.8113E+11,4.8113E+11,1262
25827,2018,8:00:00,4.8113E+11,4.8113E+11,1302
25828,2018,8:00:00,4.8113E+11,4.8113E+11,1050
25829,2018,8:00:00,4.8113E+11,4.8113E+11,1223
25830,2018,8:00:00,4.8113E+11,4.8113E+11,1237
25833,2018,8:00:00,4.8113E+11,4.8113E+11,1419
25834,2018,8:00:00,4.8113E+11,4.8113E+11,1399
25835,2018,8:00:00,4.8113E+11,4.8113E+11,1117
25836,2018,8:00:00,4.8113E+11,4.8113E+11,953
25837,2018,8:00:00,4.8113E+11,4.8113E+11,1028
25838,2018,8:00:00,4.8113E+11,4.8113E+11,748
25839,2018,8:00:00,4.8113E+11,4.8113E+11,955
25840,2018,8:00:00,4.8113E+11,4.8113E+11,838
25841,2018,8:00:00,4.8113E+11,4.8113E+11,933
25842,2018,8:00:00,4.8113E+11,4.8113E+11,1258
25843,2018,8:00:00,4.8113E+11,4.8113E+11,1433
25844,2018,8:00:00,4.8113E+11,4.8113E+11,1745
25845,2018,8:00:00,4.8113E+11,4.8113E+11,1181
25846,2018,8:00:00,4.8113E+11,4.8113E+11,1413
25848,2018,8:00:00,4.8113E+11,4.8113E+11,1713
25850,2018,8:00:00,4.8113E+11,4.8113E+11,1594
25852,2018,8:00:00,4.8113E+11,4.8113E+11,1613
25853,2018,8:00:00,4.8113E+11,4.8113E+11,1576
25856,2018,8:00:00,4.8113E+11,4.8113E+11,1360
25866,2018,8:00:00,4.8113E+11,4.8113E+11,1744
25869,2018,8:00:00,4.8113E+11,4.8113E+11,1477
25870,2018,8:00:00,4.8113E+11,4.8113E+11,1747
25871,2018,8:00:00,4.8113E+11,4.8113E+11,1724
25874,2018,8:00:00,4.8113E+11,4.8113E+11,1644
25877,2018,8:00:00,4.8113E+11,4.8113E+11,1459
25879,2018,8:00:00,4.8113E+11,4.8113E+11,1712
25881,2018,8:00:00,4.8113E+11,4.8113E+11,1631
25882,2018,8:00:00,4.8113E+11,4.8113E+11,1497
25883,2018,8:00:00,4.8113E+11,4.8113E+11,1279
25884,2018,8:00:00,4.8113E+11,4.8113E+11,1356
25885,2018,8:00:00,4.8113E+11,4.8113E+11,1273
25886,2018,8:00:00,4.8113E+11,4.8113E+11,1169
25887,2018,8:00:00,4.8113E+11,4.8113E+11,1254
25888,2018,8:00:00,4.8113E+11,4.8113E+11,1647
25925,2018,8:00:00,4.8113E+11,4.8113E+11,1692
25938,2018,8:00:00,4.8113E+11,4.8113E+11,54
25942,2018,8:00:00,4.8113E+11,4.8113E+11,1251
25943,2018,8:00:00,4.8113E+11,4.8113E+11,666
25944,2018,8:00:00,4.8113E+11,4.8113E+11,1009
25945,2018,8:00:00,4.8113E+11,4.8113E+11,1636
25946,2018,8:00:00,4.8113E+11,4.8113E+11,865
25948,2018,8:00:00,4.8113E+11,4.8113E+11,964
25965,2018,8:00:00,4.8113E+11,4.8113E+11,993
25969,2018,8:00:00,4.8113E+11,4.8113E+11,978
25973,2018,8:00:00,4.8113E+11,4.8113E+11,1419
25976,2018,8:00:00,4.8113E+11,4.8113E+11,1206
25977,2018,8:00:00,4.8113E+11,4.8113E+11,584
25978,2018,8:00:00,4.8113E+11,4.8113E+11,979
25979,2018,8:00:00,4.8113E+11,4.8113E+11,793
25980,2018,8:00:00,4.8113E+11,4.8113E+11,703
25981,2018,8:00:00,4.8113E+11,4.8113E+11,1297
25982,2018,8:00:00,4.8113E+11,4.8113E+11,1439
25983,2018,8:00:00,4.8113E+11,4.8113E+11,812
25984,2018,8:00:00,4.8113E+11,4.8113E+11,1048
25985,2018,8:00:00,4.8113E+11,4.8113E+11,1366
25986,2018,8:00:00,4.8113E+11,4.8113E+11,1500
25987,2018,8:00:00,4.8113E+11,4.8113E+11,1403
26011,2018,8:00:00,4.8113E+11,4.8113E+11,1542
26039,2018,8:00:00,4.8113E+11,4.8113E+11,1719
26044,2018,8:00:00,4.8113E+11,4.8113E+11,1692
26059,2018,8:00:00,4.8113E+11,4.8113E+11,661
26060,2018,8:00:00,4.8113E+11,4.8113E+11,1049
26061,2018,8:00:00,4.8113E+11,4.8113E+11,537
26062,2018,8:00:00,4.8113E+11,4.8113E+11,988
26063,2018,8:00:00,4.8113E+11,4.8113E+11,455
26064,2018,8:00:00,4.8113E+11,4.8113E+11,58
26065,2018,8:00:00,4.8113E+11,4.8113E+11,654
26066,2018,8:00:00,4.8113E+11,4.8113E+11,715
26067,2018,8:00:00,4.8113E+11,4.8113E+11,863
26130,2018,8:00:00,4.8113E+11,4.8113E+11,1785
26131,2018,8:00:00,4.8113E+11,4.8113E+11,1331
26133,2018,8:00:00,4.8113E+11,4.8113E+11,1676
26148,2018,8:00:00,4.8113E+11,4.8113E+11,1493
26149,2018,8:00:00,4.8113E+11,4.8113E+11,1533
26150,2018,8:00:00,4.8113E+11,4.8113E+11,960
26151,2018,8:00:00,4.8113E+11,4.8113E+11,1454
26152,2018,8:00:00,4.8113E+11,4.8113E+11,1446
26154,2018,8:00:00,4.8113E+11,4.8113E+11,1367
26155,2018,8:00:00,4.8113E+11,4.8113E+11,969
26156,2018,8:00:00,4.8113E+11,4.8113E+11,1051
26157,2018,8:00:00,4.8113E+11,4.8113E+11,1275
26158,2018,8:00:00,4.8113E+11,4.8113E+11,1184
26159,2018,8:00:00,4.8113E+11,4.8113E+11,1186
26160,2018,8:00:00,4.8113E+11,4.8113E+11,979
26161,2018,8:00:00,4.8113E+11,4.8113E+11,505
26162,2018,8:00:00,4.8113E+11,4.8113E+11,1069
26163,2018,8:00:00,4.8113E+11,4.8113E+11,1293
26164,2018,8:00:00,4.8113E+11,4.8113E+11,1489
26165,2018,8:00:00,4.8113E+11,4.8113E+11,1664
26167,2018,8:00:00,4.8113E+11,4.8113E+11,1287
26168,2018,8:00:00,4.8113E+11,4.8113E+11,1519
26178,2018,8:00:00,4.8113E+11,4.8113E+11,1591
26187,2018,8:00:00,4.8113E+11,4.8113E+11,1551
26188,2018,8:00:00,4.8113E+11,4.8113E+11,1757
26191,2018,8:00:00,4.8113E+11,4.8113E+11,1490
26192,2018,8:00:00,4.8113E+11,4.8113E+11,1760
26194,2018,8:00:00,4.8113E+11,4.8113E+11,1798
26198,2018,8:00:00,4.8113E+11,4.8113E+11,1393
26199,2018,8:00:00,4.8113E+11,4.8113E+11,1009
26201,2018,8:00:00,4.8113E+11,4.8113E+11,1262
26202,2018,8:00:00,4.8113E+11,4.8113E+11,1772
26203,2018,8:00:00,4.8113E+11,4.8113E+11,1285
26204,2018,8:00:00,4.8113E+11,4.8113E+11,1247
26205,2018,8:00:00,4.8113E+11,4.8113E+11,1292
26206,2018,8:00:00,4.8113E+11,4.8113E+11,1369
26207,2018,8:00:00,4.8113E+11,4.8113E+11,927
26208,2018,8:00:00,4.8113E+11,4.8113E+11,1700
26209,2018,8:00:00,4.8113E+11,4.8113E+11,1267
26210,2018,8:00:00,4.8113E+11,4.8113E+11,1660
26212,2018,8:00:00,4.8113E+11,4.8113E+11,1429
26213,2018,8:00:00,4.8113E+11,4.8113E+11,1633
26254,2018,8:00:00,4.8113E+11,4.8113E+11,1591
26257,2018,8:00:00,4.8113E+11,4.8113E+11,1560
26276,2018,8:00:00,4.8113E+11,4.8113E+11,844
26277,2018,8:00:00,4.8113E+11,4.8113E+11,1651
26278,2018,8:00:00,4.8113E+11,4.8113E+11,933
26279,2018,8:00:00,4.8113E+11,4.8113E+11,932
26280,2018,8:00:00,4.8113E+11,4.8113E+11,886
26281,2018,8:00:00,4.8113E+11,4.8113E+11,654
26282,2018,8:00:00,4.8113E+11,4.8113E+11,120
26283,2018,8:00:00,4.8113E+11,4.8113E+11,719
26284,2018,8:00:00,4.8113E+11,4.8113E+11,761
26317,2018,8:00:00,4.8113E+11,4.8113E+11,1514
26328,2018,8:00:00,4.8113E+11,4.8113E+11,1575
26329,2018,8:00:00,4.8113E+11,4.8113E+11,1143
26330,2018,8:00:00,4.8113E+11,4.8113E+11,1496
26331,2018,8:00:00,4.8113E+11,4.8113E+11,1510
26333,2018,8:00:00,4.8113E+11,4.8113E+11,1550
26334,2018,8:00:00,4.8113E+11,4.8113E+11,1152
26335,2018,8:00:00,4.8113E+11,4.8113E+11,1234
26336,2018,8:00:00,4.8113E+11,4.8113E+11,1545
26337,2018,8:00:00,4.8113E+11,4.8113E+11,1226
26338,2018,8:00:00,4.8113E+11,4.8113E+11,1792
26339,2018,8:00:00,4.8113E+11,4.8113E+11,1021
26340,2018,8:00:00,4.8113E+11,4.8113E+11,524
26341,2018,8:00:00,4.8113E+11,4.8113E+11,1111
26342,2018,8:00:00,4.8113E+11,4.8113E+11,1162
