year,depart_time,origin,destination,travel_time
2018,8:0:00,481130002012,,1610
2018,8:0:00,481130002023,,2549
2018,8:0:00,481130002023,,3349
2018,8:0:00,481130002023,,1481
2018,8:0:00,481130002023,,2832
2018,8:0:00,481130002023,,3267
2018,8:0:00,481130002023,,3257
2018,8:0:00,481130003001,,1929
2018,8:0:00,481130003001,,3460
2018,8:0:00,481130003001,,1626
2018,8:0:00,481130009002,,2359
2018,8:0:00,481130009002,,2996
2018,8:0:00,481130009002,,1607
2018,8:0:00,481130009002,,2841
2018,8:0:00,481130009002,,2866
2018,8:0:00,481130008003,,2499
2018,8:0:00,481130008003,,2736
2018,8:0:00,481130008003,,1211
2018,8:0:00,481130008003,,2403
2018,8:0:00,481130008003,,2742
2018,8:0:00,481130008003,,3258
2018,8:0:00,481130011012,,2740
2018,8:0:00,481130011012,,3186
2018,8:0:00,481130011012,,1318
2018,8:0:00,481130011012,,2669
2018,8:0:00,481130011012,,3104
2018,8:0:00,481130011012,,3094
2018,8:0:00,481130010011,,1929
2018,8:0:00,481130010011,,2685
2018,8:0:00,481130010011,,1189
2018,8:0:00,481130010011,,2352
2018,8:0:00,481130010011,,3217
2018,8:0:00,481130010011,,3207
2018,8:0:00,481130011011,,2497
2018,8:0:00,481130011011,,2742
2018,8:0:00,481130011011,,980
2018,8:0:00,481130011011,,2409
2018,8:0:00,481130011011,,2766
2018,8:0:00,481130011011,,2756
2018,8:0:00,481130014003,,2809
2018,8:0:00,481130014003,,3390
2018,8:0:00,481130014003,,727
2018,8:0:00,481130014003,,2532
2018,8:0:00,481130014003,,2557
2018,8:0:00,481130014003,,3298
2018,8:0:00,481130011023,,2809
2018,8:0:00,481130011023,,1120
2018,8:0:00,481130011023,,2925
2018,8:0:00,481130011023,,2950
2018,8:0:00,481130079131,,668
2018,8:0:00,481130079131,,1825
2018,8:0:00,481130015041,,2743
2018,8:0:00,481130015041,,2803
2018,8:0:00,481130015041,,754
2018,8:0:00,481130015041,,2470
2018,8:0:00,481130015041,,2677
2018,8:0:00,481130015041,,2667
2018,8:0:00,481130079032,,659
2018,8:0:00,481130079032,,1802
2018,8:0:00,481130002011,,1581
2018,8:0:00,481130002011,,1713
2018,8:0:00,481130003002,,2262
2018,8:0:00,481130003002,,3336
2018,8:0:00,481130003002,,2017
2018,8:0:00,481130014002,,2846
2018,8:0:00,481130014002,,2729
2018,8:0:00,481130014002,,647
2018,8:0:00,481130014002,,2212
2018,8:0:00,481130014002,,2647
2018,8:0:00,481130014002,,2637
2018,8:0:00,481130010021,,2374
2018,8:0:00,481130010021,,3235
2018,8:0:00,481130010021,,1846
2018,8:0:00,481130010021,,3080
2018,8:0:00,481130010021,,3105
2018,8:0:00,481130011013,,2905
2018,8:0:00,481130011013,,3100
2018,8:0:00,481130011013,,1232
2018,8:0:00,481130011013,,2583
2018,8:0:00,481130011013,,3018
2018,8:0:00,481130011013,,3008
2018,8:0:00,481130079111,,1060
2018,8:0:00,481130079111,,2806
2018,8:0:00,481130079133,,568
2018,8:0:00,481130079133,,2121
2018,8:0:00,481130015031,,2337
2018,8:0:00,481130015031,,2503
2018,8:0:00,481130015031,,999
2018,8:0:00,481130015031,,2170
2018,8:0:00,481130015031,,3035
2018,8:0:00,481130015031,,3025
2018,8:0:00,481130079091,,509
2018,8:0:00,481130079091,,2140
2018,8:0:00,481130079112,,875
2018,8:0:00,481130079112,,3169
2018,8:0:00,481130079132,,817
2018,8:0:00,481130079132,,1775
2018,8:0:00,481130009001,,2369
2018,8:0:00,481130009001,,3210
2018,8:0:00,481130009001,,1821
2018,8:0:00,481130009001,,3055
2018,8:0:00,481130009001,,3080
2018,8:0:00,481130009003,,2526
2018,8:0:00,481130009003,,2811
2018,8:0:00,481130009003,,1315
2018,8:0:00,481130009003,,2478
2018,8:0:00,481130009003,,3343
2018,8:0:00,481130009003,,3333
2018,8:0:00,481130010022,,2026
2018,8:0:00,481130010022,,2530
2018,8:0:00,481130010022,,1034
2018,8:0:00,481130010022,,2197
2018,8:0:00,481130010022,,3062
2018,8:0:00,481130010022,,3052
2018,8:0:00,481130002013,,2847
2018,8:0:00,481130002013,,1647
2018,8:0:00,481130002021,,2628
2018,8:0:00,481130002021,,3210
2018,8:0:00,481130002021,,1342
2018,8:0:00,481130002021,,2693
2018,8:0:00,481130002021,,3128
2018,8:0:00,481130002021,,3118
2018,8:0:00,481130002022,,1728
2018,8:0:00,481130002022,,1681
2018,8:0:00,481130003003,,2310
2018,8:0:00,481130003003,,2965
2018,8:0:00,481130003003,,1962
2018,8:0:00,481130078191,,847
2018,8:0:00,481130078191,,2726
2018,8:0:00,481130079031,,638
2018,8:0:00,481130079031,,2405
2018,8:0:00,481130079102,,1089
2018,8:0:00,481130079102,,2296
2018,8:0:00,481130079142,,997
2018,8:0:00,481130079142,,1730
2018,8:0:00,481130009004,,2606
2018,8:0:00,481130009004,,2664
2018,8:0:00,481130009004,,1168
2018,8:0:00,481130009004,,2331
2018,8:0:00,481130009004,,3196
2018,8:0:00,481130009004,,3186
2018,8:0:00,481130010012,,2535
2018,8:0:00,481130010012,,3220
2018,8:0:00,481130010012,,1932
2018,8:0:00,481130079092,,821
2018,8:0:00,481130079092,,2125
2018,8:0:00,481130079101,,1350
2018,8:0:00,481130079101,,2437
2018,8:0:00,481130079122,,1354
2018,8:0:00,481130079122,,2564
2018,8:0:00,481130079141,,1272
2018,8:0:00,481130079141,,1872
2018,8:0:00,481130082002,,1273
2018,8:0:00,481130082002,,2883
2018,8:0:00,481130082002,,2466
2018,8:0:00,481130082003,,1099
2018,8:0:00,481130082003,,2639
2018,8:0:00,481130012021,,2004
2018,8:0:00,481130012021,,2806
2018,8:0:00,481130012021,,2605
2018,8:0:00,481130081004b,,2164
2018,8:0:00,481130081004b,,2966
2018,8:0:00,481130081004b,,2852
2018,8:0:00,481130082004,,3134
2018,8:0:00,481130082004,,1192
2018,8:0:00,481130082004,,2880
2018,8:0:00,481130082004,,2463
2018,8:0:00,481130082004,,3330
2018,8:0:00,481130081002,,1099
2018,8:0:00,481130081002,,3100
2018,8:0:00,481130081002,,3368
2018,8:0:00,481130081005,,1681
2018,8:0:00,481130081005,,2483
2018,8:0:00,481130081005,,3243
2018,8:0:00,481130081004a,,2215
2018,8:0:00,481130081004a,,3017
2018,8:0:00,481130081004a,,3111
2018,8:0:00,481130081004a,,3048
2018,8:0:00,481130081004a,,3073
2018,8:0:00,481130128005,,1621
2018,8:0:00,481130128005,,2600
2018,8:0:00,481130128005,,2083
2018,8:0:00,481130128006,,1759
2018,8:0:00,481130128006,,2074
2018,8:0:00,481130128006,,1681
2018,8:0:00,481130129005,,1588
2018,8:0:00,481130129005,,1870
2018,8:0:00,481130128001,,1879
2018,8:0:00,481130128001,,2889
2018,8:0:00,481130128001,,2353
2018,8:0:00,481130129001,,1505
2018,8:0:00,481130129001,,2711
2018,8:0:00,481130129001,,1549
2018,8:0:00,481130130103,,1724
2018,8:0:00,481130130103,,2314
2018,8:0:00,481130130103,,1758
2018,8:0:00,481130081003,,2052
2018,8:0:00,481130081003,,2903
2018,8:0:00,481130081003,,3163
2018,8:0:00,481130081003,,3100
2018,8:0:00,481130081003,,3125
2018,8:0:00,481130128003,,1796
2018,8:0:00,481130128003,,2867
2018,8:0:00,481130128003,,2038
2018,8:0:00,481130129003,,1434
2018,8:0:00,481130129003,,2280
2018,8:0:00,481130081001,,1621
2018,8:0:00,481130081001,,2493
2018,8:0:00,481130082001,,1825
2018,8:0:00,481130082001,,2747
2018,8:0:00,481130128002,,1562
2018,8:0:00,481130128002,,2248
2018,8:0:00,481130129002,,2075
2018,8:0:00,481130129002,,2740
2018,8:0:00,481130129002,,1319
2018,8:0:00,481130127011,,2122
2018,8:0:00,481130127011,,2913
2018,8:0:00,481130127011,,3360
2018,8:0:00,481130127012,,1959
2018,8:0:00,481130127012,,2384
2018,8:0:00,481130127012,,3338
2018,8:0:00,481130128004,,1859
2018,8:0:00,481130128004,,2371
2018,8:0:00,481130128004,,1609
2018,8:0:00,481130129004,,1089
2018,8:0:00,481130129004,,2113
2018,8:0:00,481130130101,,1800
2018,8:0:00,481130130101,,1980
2018,8:0:00,481130130101,,2051
2018,8:0:00,481130122091,,1408
2018,8:0:00,481130122091,,3006
2018,8:0:00,481130122091,,2862
2018,8:0:00,481130122091,,2799
2018,8:0:00,481130122091,,2824
2018,8:0:00,481130084003,,2120
2018,8:0:00,481130084003,,2602
2018,8:0:00,481130084003,,2612
2018,8:0:00,481130084005,,1687
2018,8:0:00,481130084005,,1655
2018,8:0:00,481130084005,,3493
2018,8:0:00,481130084005,,3503
2018,8:0:00,481130090005,,1452
2018,8:0:00,481130090005,,1552
2018,8:0:00,481130090005,,3093
2018,8:0:00,481130091014,,871
2018,8:0:00,481130091014,,1757
2018,8:0:00,481130091014,,3298
2018,8:0:00,481130121003,,2371
2018,8:0:00,481130121003,,1906
2018,8:0:00,481130122062,,1479
2018,8:0:00,481130122062,,2581
2018,8:0:00,481130122073,,1555
2018,8:0:00,481130122073,,973
2018,8:0:00,481130122073,,2514
2018,8:0:00,481130085001,,1847
2018,8:0:00,481130085001,,1815
2018,8:0:00,481130090003,,1517
2018,8:0:00,481130090003,,1680
2018,8:0:00,481130091013,,970
2018,8:0:00,481130091013,,1780
2018,8:0:00,481130091013,,3321
2018,8:0:00,481130091013,,3370
2018,8:0:00,481130090001,,1863
2018,8:0:00,481130090001,,2165
2018,8:0:00,481130091012,,772
2018,8:0:00,481130091012,,1828
2018,8:0:00,481130091012,,3369
2018,8:0:00,481130091041,,625
2018,8:0:00,481130091041,,2027
2018,8:0:00,481130120001,,1738
2018,8:0:00,481130120001,,2019
2018,8:0:00,481130084002,,2362
2018,8:0:00,481130084002,,2728
2018,8:0:00,481130084002,,2738
2018,8:0:00,481130084004,,1730
2018,8:0:00,481130084004,,2360
2018,8:0:00,481130084004,,3184
2018,8:0:00,481130084004,,3194
2018,8:0:00,481130176052,,2510
2018,8:0:00,481130176052,,2103
2018,8:0:00,481130084007,,2305
2018,8:0:00,481130084007,,2396
2018,8:0:00,481130084007,,2406
2018,8:0:00,481130085003,,1760
2018,8:0:00,481130085003,,1728
2018,8:0:00,481130085003,,3111
2018,8:0:00,481130085003,,3121
2018,8:0:00,481130085004,,1300
2018,8:0:00,481130085004,,1545
2018,8:0:00,481130085004,,3086
2018,8:0:00,481130085004,,3467
2018,8:0:00,481130090002,,1279
2018,8:0:00,481130090002,,1805
2018,8:0:00,481130090002,,3465
2018,8:0:00,481130090002,,3475
2018,8:0:00,481130090004,,2355
2018,8:0:00,481130090004,,2862
2018,8:0:00,481130084001,,1985
2018,8:0:00,481130084001,,2415
2018,8:0:00,481130084001,,2425
2018,8:0:00,481130085002,,1728
2018,8:0:00,481130085002,,1696
2018,8:0:00,481130091011,,1103
2018,8:0:00,481130091011,,1832
2018,8:0:00,481130091011,,3373
2018,8:0:00,481130120003,,1847
2018,8:0:00,481130120003,,2130
2018,8:0:00,481130084006,,1542
2018,8:0:00,481130084006,,1827
2018,8:0:00,481130084006,,2813
2018,8:0:00,481130084006,,2823
2018,8:0:00,481130120004,,2079
2018,8:0:00,481130120004,,2242
2018,8:0:00,481130122063,,2094
2018,8:0:00,481130122063,,3194
2018,8:0:00,481130122061,,2179
2018,8:0:00,481130122061,,2734
2018,8:0:00,481130122061,,3474
2018,8:0:00,481130122072,,1551
2018,8:0:00,481130122072,,834
2018,8:0:00,481130122072,,2543
2018,8:0:00,481130121002,,2465
2018,8:0:00,481130121002,,1479
2018,8:0:00,481130120002,,1798
2018,8:0:00,481130120002,,1766
2018,8:0:00,481130120002,,3417
2018,8:0:00,481130120002,,3427
2018,8:0:00,481130121001,,2531
2018,8:0:00,481130121001,,1625
2018,8:0:00,481130122071,,2178
2018,8:0:00,481130122071,,757
2018,8:0:00,481130122071,,3062
2018,8:0:00,481130122071,,3018
2018,8:0:00,481130176051,,2179
2018,8:0:00,481130176051,,2649
2018,8:0:00,481130088026,,2768
2018,8:0:00,481130088026,,3218
2018,8:0:00,481130088026,,3162
2018,8:0:00,481130054002,,2483
2018,8:0:00,481130054002,,2028
2018,8:0:00,481130054002,,2482
2018,8:0:00,481130054002,,2459
2018,8:0:00,481130054002,,1919
2018,8:0:00,481130054002,,2703
2018,8:0:00,481130054002,,1441
2018,8:0:00,481130059012,,3005
2018,8:0:00,481130059012,,1834
2018,8:0:00,481130059012,,2961
2018,8:0:00,481130059012,,2441
2018,8:0:00,481130059012,,1963
2018,8:0:00,481130059016,,1154
2018,8:0:00,481130059016,,2842
2018,8:0:00,481130087041,,2352
2018,8:0:00,481130087041,,3136
2018,8:0:00,481130087043,,1638
2018,8:0:00,481130087043,,2956
2018,8:0:00,481130088011,,2491
2018,8:0:00,481130088011,,2648
2018,8:0:00,481130088011,,2592
2018,8:0:00,481130049001,,2827
2018,8:0:00,481130049001,,2679
2018,8:0:00,481130049001,,2616
2018,8:0:00,481130049001,,2913
2018,8:0:00,481130049001,,2631
2018,8:0:00,481130054001,,2786
2018,8:0:00,481130054001,,2021
2018,8:0:00,481130054001,,3331
2018,8:0:00,481130054001,,2396
2018,8:0:00,481130054001,,2453
2018,8:0:00,481130054001,,3318
2018,8:0:00,481130054001,,2011
2018,8:0:00,481130054004,,2524
2018,8:0:00,481130054004,,2242
2018,8:0:00,481130054004,,2523
2018,8:0:00,481130054004,,2652
2018,8:0:00,481130054004,,1960
2018,8:0:00,481130054004,,3067
2018,8:0:00,481130054004,,1648
2018,8:0:00,481130054003,,2981
2018,8:0:00,481130054003,,1998
2018,8:0:00,481130054003,,2980
2018,8:0:00,481130054003,,2488
2018,8:0:00,481130054003,,2425
2018,8:0:00,481130054003,,2988
2018,8:0:00,481130054003,,1887
2018,8:0:00,481130057002,,2729
2018,8:0:00,481130057002,,1467
2018,8:0:00,481130057002,,3295
2018,8:0:00,481130057002,,3273
2018,8:0:00,481130057002,,3115
2018,8:0:00,481130057002,,2165
2018,8:0:00,481130057002,,3210
2018,8:0:00,481130057002,,1687
2018,8:0:00,481130055002,,3045
2018,8:0:00,481130055002,,2972
2018,8:0:00,481130055002,,3261
2018,8:0:00,481130055002,,3001
2018,8:0:00,481130055002,,2481
2018,8:0:00,481130055002,,2043
2018,8:0:00,481130055002,,1656
2018,8:0:00,481130057004,,3409
2018,8:0:00,481130057004,,1828
2018,8:0:00,481130057004,,3029
2018,8:0:00,481130057004,,2845
2018,8:0:00,481130057004,,2367
2018,8:0:00,481130059015,,3292
2018,8:0:00,481130059015,,1202
2018,8:0:00,481130059015,,3248
2018,8:0:00,481130059015,,2728
2018,8:0:00,481130059015,,2250
2018,8:0:00,481130057003,,3110
2018,8:0:00,481130057003,,1883
2018,8:0:00,481130057003,,2546
2018,8:0:00,481130057003,,3244
2018,8:0:00,481130057003,,2068
2018,8:0:00,481130059013,,3359
2018,8:0:00,481130059013,,1906
2018,8:0:00,481130059013,,3315
2018,8:0:00,481130059013,,3107
2018,8:0:00,481130059013,,2795
2018,8:0:00,481130059013,,2317
2018,8:0:00,481130059021,,2671
2018,8:0:00,481130059021,,1478
2018,8:0:00,481130059021,,2934
2018,8:0:00,481130059021,,2107
2018,8:0:00,481130059021,,1629
2018,8:0:00,481130086041,,2800
2018,8:0:00,481130086041,,3149
2018,8:0:00,481130086041,,3093
2018,8:0:00,481130087012,,2569
2018,8:0:00,481130088022,,3364
2018,8:0:00,481130088022,,2244
2018,8:0:00,481130088022,,2800
2018,8:0:00,481130088022,,2739
2018,8:0:00,481130088022,,2322
2018,8:0:00,481130088025,,3272
2018,8:0:00,481130088025,,2276
2018,8:0:00,481130088025,,2708
2018,8:0:00,481130088025,,3075
