,year,depart_time,origin,destination,travel_time
15288,2018,8:0:00,481130078101,481130190194,1469
15289,2018,8:0:00,481130078101,481130190341,1608
15290,2018,8:0:00,481130078101,481130190342,1102
15291,2018,8:0:00,481130078101,481130190351,1176
15292,2018,8:0:00,481130078101,481130190352,854
15293,2018,8:0:00,481130078101,481130190353,1090
15295,2018,8:0:00,481130078101,481130190411,1249
15296,2018,8:0:00,481130078101,481130190412,1154
15297,2018,8:0:00,481130078101,481130190413,1128
15299,2018,8:0:00,481130078101,481130078051,1095
15300,2018,8:0:00,481130078101,481130078041,1404
15301,2018,8:0:00,481130078101,481130078042,1189
15302,2018,8:0:00,481130078101,481130078043,1293
15303,2018,8:0:00,481130078101,481130078044,1133
15305,2018,8:0:00,481130078101,481130078052,1595
15306,2018,8:0:00,481130078101,481130078053,1730
15308,2018,8:0:00,481130078101,481130078121,1247
15309,2018,8:0:00,481130078101,481130078122,1344
15310,2018,8:0:00,481130078101,481130078152,1481
15311,2018,8:0:00,481130078101,481130078153,1627
15314,2018,8:0:00,481130078101,481130078183,1737
15315,2018,8:0:00,481130078101,481130078184,1763
15316,2018,8:0:00,481130078101,481130078191,1774
15325,2018,8:0:00,481130078101,481130078232,1670
15326,2018,8:0:00,481130078101,481130078233,1610
15327,2018,8:0:00,481130078101,481130078241,1369
15328,2018,8:0:00,481130078101,481130078242,1708
15329,2018,8:0:00,481130078101,481130078251,1293
15330,2018,8:0:00,481130078101,481130078252,1499
15332,2018,8:0:00,481130078101,481130078254,1070
15336,2018,8:0:00,481130078101,481130078272,1775
15345,2018,8:0:00,481130078101,481130079121,1646
15346,2018,8:0:00,481130078101,481130079122,1687
15380,2018,8:0:00,481130078101,481130132004,1703
15381,2018,8:0:00,481130078101,481130133001,1639
15398,2018,8:0:00,481130078101,481130190162,1246
15399,2018,8:0:00,481130078101,481130185051,1333
15400,2018,8:0:00,481130078101,481130185052,1130
15401,2018,8:0:00,481130078101,481130185031,914
15402,2018,8:0:00,481130078101,481130185032,1432
15403,2018,8:0:00,481130078101,481130185061,1282
15404,2018,8:0:00,481130078101,481130185062,1346
15405,2018,8:0:00,481130078101,481130190161,1449
15406,2018,8:0:00,481130078101,481130190163,1015
15408,2018,8:0:00,481130078101,481130190182,1732
15409,2018,8:0:00,481130078101,481130190183,1567
15410,2018,8:0:00,481130078101,481130190191,1682
15411,2018,8:0:00,481130078101,481130190192,1484
15412,2018,8:0:00,481130078101,481130190193,1211
15449,2018,8:0:00,481130078102,481130078101,538
15450,2018,8:0:00,481130078102,481130078102,140
15451,2018,8:0:00,481130078102,481130078103,380
15452,2018,8:0:00,481130078102,481130078104,903
15490,2018,8:0:00,481130078102,481130079133,1688
15491,2018,8:0:00,481130078102,481130079141,1765
15496,2018,8:0:00,481130078102,481130190194,1310
15497,2018,8:0:00,481130078102,481130190341,1754
15499,2018,8:0:00,481130078102,481130190342,1451
15500,2018,8:0:00,481130078102,481130190351,1017
15501,2018,8:0:00,481130078102,481130190352,695
15502,2018,8:0:00,481130078102,481130190353,931
15504,2018,8:0:00,481130078102,481130190411,1117
15505,2018,8:0:00,481130078102,481130190412,1300
15506,2018,8:0:00,481130078102,481130190413,1274
15523,2018,8:0:00,481130078102,481130078051,937
15524,2018,8:0:00,481130078102,481130078041,938
15525,2018,8:0:00,481130078102,481130078042,1262
15526,2018,8:0:00,481130078102,481130078043,1062
15527,2018,8:0:00,481130078102,481130078044,1307
15528,2018,8:0:00,481130078102,481130078151,1678
15529,2018,8:0:00,481130078102,481130078052,1430
15530,2018,8:0:00,481130078102,481130078053,1064
15532,2018,8:0:00,481130078102,481130078121,1250
15533,2018,8:0:00,481130078102,481130078122,1347
15534,2018,8:0:00,481130078102,481130078152,1148
15535,2018,8:0:00,481130078102,481130078153,1409
15538,2018,8:0:00,481130078102,481130078183,1716
15539,2018,8:0:00,481130078102,481130078184,1765
15541,2018,8:0:00,481130078102,481130078192,1587
15543,2018,8:0:00,481130078102,481130078202,1749
15546,2018,8:0:00,481130078102,481130078221,1763
15547,2018,8:0:00,481130078102,481130078222,1705
15550,2018,8:0:00,481130078102,481130078232,1452
15551,2018,8:0:00,481130078102,481130078233,1392
15552,2018,8:0:00,481130078102,481130078241,1372
15554,2018,8:0:00,481130078102,481130078242,1711
15555,2018,8:0:00,481130078102,481130078251,1558
15557,2018,8:0:00,481130078102,481130078252,1502
15559,2018,8:0:00,481130078102,481130078254,1073
15564,2018,8:0:00,481130078102,481130078272,1778
15574,2018,8:0:00,481130078102,481130079092,1764
15579,2018,8:0:00,481130078102,481130079121,1428
15580,2018,8:0:00,481130078102,481130079122,1469
15615,2018,8:0:00,481130078102,481130130091,1768
15625,2018,8:0:00,481130078102,481130131011,1649
15626,2018,8:0:00,481130078102,481130131012,1727
15636,2018,8:0:00,481130078102,481130132002,1595
15638,2018,8:0:00,481130078102,481130132004,1479
15639,2018,8:0:00,481130078102,481130133001,1415
15673,2018,8:0:00,481130078102,481130136261,1721
15679,2018,8:0:00,481130078102,481130190162,1114
15680,2018,8:0:00,481130078102,481130185051,1174
15681,2018,8:0:00,481130078102,481130185052,971
15682,2018,8:0:00,481130078102,481130185031,755
15683,2018,8:0:00,481130078102,481130185032,1273
15684,2018,8:0:00,481130078102,481130185061,1123
15685,2018,8:0:00,481130078102,481130185062,1187
15686,2018,8:0:00,481130078102,481130190161,1176
15687,2018,8:0:00,481130078102,481130190163,808
15690,2018,8:0:00,481130078102,481130190183,1761
15691,2018,8:0:00,481130078102,481130190191,1523
15692,2018,8:0:00,481130078102,481130190192,1325
15693,2018,8:0:00,481130078102,481130190193,1052
15698,2018,8:0:00,481130078103,481130078101,1445
15699,2018,8:0:00,481130078103,481130078102,380
15700,2018,8:0:00,481130078103,481130078103,120
15701,2018,8:0:00,481130078103,481130078104,1121
15702,2018,8:0:00,481130078103,481130078111,1709
15717,2018,8:0:00,481130078103,481130190342,1224
15718,2018,8:0:00,481130078103,481130190351,1775
15719,2018,8:0:00,481130078103,481130190352,1453
15720,2018,8:0:00,481130078103,481130190353,1614
15722,2018,8:0:00,481130078103,481130190411,1410
15723,2018,8:0:00,481130078103,481130190412,1688
15724,2018,8:0:00,481130078103,481130190413,1695
15726,2018,8:0:00,481130078103,481130078051,1607
15727,2018,8:0:00,481130078103,481130078041,1582
15730,2018,8:0:00,481130078103,481130078044,1310
15733,2018,8:0:00,481130078103,481130078053,1384
15735,2018,8:0:00,481130078103,481130078121,936
15736,2018,8:0:00,481130078103,481130078122,1306
15737,2018,8:0:00,481130078103,481130078152,1443
15738,2018,8:0:00,481130078103,481130078153,1653
15741,2018,8:0:00,481130078103,481130078183,1763
15742,2018,8:0:00,481130078103,481130078184,1789
15743,2018,8:0:00,481130078103,481130078191,1800
15752,2018,8:0:00,481130078103,481130078232,1696
15753,2018,8:0:00,481130078103,481130078233,1636
15754,2018,8:0:00,481130078103,481130078241,1331
15755,2018,8:0:00,481130078103,481130078242,1670
15756,2018,8:0:00,481130078103,481130078251,1253
15757,2018,8:0:00,481130078103,481130078252,1461
15759,2018,8:0:00,481130078103,481130078254,1032
15763,2018,8:0:00,481130078103,481130078272,1737
15772,2018,8:0:00,481130078103,481130079121,1672
15773,2018,8:0:00,481130078103,481130079122,1713
15810,2018,8:0:00,481130078103,481130190162,1407
15812,2018,8:0:00,481130078103,481130185052,1680
15813,2018,8:0:00,481130078103,481130185031,1513
15817,2018,8:0:00,481130078103,481130190161,1188
15818,2018,8:0:00,481130078103,481130190163,1101
15829,2018,8:0:00,481130078104,481130078101,1097
15830,2018,8:0:00,481130078104,481130078102,1109
15831,2018,8:0:00,481130078104,481130078103,1121
15832,2018,8:0:00,481130078104,481130078104,80
15833,2018,8:0:00,481130078104,481130078111,891
15834,2018,8:0:00,481130078104,481130078112,1285
15835,2018,8:0:00,481130078104,481130078113,1593
15836,2018,8:0:00,481130078104,481130078114,1707
15848,2018,8:0:00,481130078104,481130190194,1489
15849,2018,8:0:00,481130078104,481130190341,1545
15850,2018,8:0:00,481130078104,481130190342,876
15851,2018,8:0:00,481130078104,481130190351,1196
15852,2018,8:0:00,481130078104,481130190352,874
15853,2018,8:0:00,481130078104,481130190353,1110
15855,2018,8:0:00,481130078104,481130190411,826
15856,2018,8:0:00,481130078104,481130190412,1091
15857,2018,8:0:00,481130078104,481130190413,1201
15859,2018,8:0:00,481130078104,481130078051,1486
15860,2018,8:0:00,481130078104,481130078041,1478
15861,2018,8:0:00,481130078104,481130078042,1752
15863,2018,8:0:00,481130078104,481130078044,1412
15864,2018,8:0:00,481130078104,481130078151,1675
15868,2018,8:0:00,481130078104,481130078121,1056
15869,2018,8:0:00,481130078104,481130078122,1153
15870,2018,8:0:00,481130078104,481130078152,1290
15871,2018,8:0:00,481130078104,481130078153,1679
15881,2018,8:0:00,481130078104,481130078213,1713
15887,2018,8:0:00,481130078104,481130078241,1178
15889,2018,8:0:00,481130078104,481130078242,1517
15890,2018,8:0:00,481130078104,481130078251,793
15891,2018,8:0:00,481130078104,481130078252,1308
15892,2018,8:0:00,481130078104,481130078253,1588
15893,2018,8:0:00,481130078104,481130078254,879
15894,2018,8:0:00,481130078104,481130078255,1461
15896,2018,8:0:00,481130078104,481130078261,1765
15897,2018,8:0:00,481130078104,481130078271,1296
15898,2018,8:0:00,481130078104,481130078272,1510
15899,2018,8:0:00,481130078104,481130078273,1705
15925,2018,8:0:00,481130078104,481130130091,1358
15926,2018,8:0:00,481130078104,481130130092,1665
15963,2018,8:0:00,481130078104,481130190162,982
15964,2018,8:0:00,481130078104,481130185051,1353
15965,2018,8:0:00,481130078104,481130185052,1150
15966,2018,8:0:00,481130078104,481130185031,934
15967,2018,8:0:00,481130078104,481130185032,1452
15968,2018,8:0:00,481130078104,481130185061,1302
15969,2018,8:0:00,481130078104,481130185062,1366
15970,2018,8:0:00,481130078104,481130190161,840
15971,2018,8:0:00,481130078104,481130190163,1029
15974,2018,8:0:00,481130078104,481130190183,1460
15975,2018,8:0:00,481130078104,481130190191,1702
15976,2018,8:0:00,481130078104,481130190192,1504
15977,2018,8:0:00,481130078104,481130190193,1231
15986,2018,8:0:00,481130078111,481130078103,1709
15987,2018,8:0:00,481130078111,481130078104,891
15988,2018,8:0:00,481130078111,481130078111,104
15989,2018,8:0:00,481130078111,481130078112,714
15990,2018,8:0:00,481130078111,481130078113,1022
15991,2018,8:0:00,481130078111,481130078114,855
16002,2018,8:0:00,481130078111,481130190194,1650
16003,2018,8:0:00,481130078111,481130190341,1777
16005,2018,8:0:00,481130078111,481130190351,1347
16006,2018,8:0:00,481130078111,481130190352,1542
16007,2018,8:0:00,481130078111,481130190353,1717
16010,2018,8:0:00,481130078111,481130190412,1620
16011,2018,8:0:00,481130078111,481130190413,1485
16022,2018,8:0:00,481130078111,481130078091,1717
16024,2018,8:0:00,481130078111,481130078122,1737
16033,2018,8:0:00,481130078111,481130078201,1656
16043,2018,8:0:00,481130078111,481130078241,1148
16045,2018,8:0:00,481130078111,481130078242,1570
16046,2018,8:0:00,481130078111,481130078251,1037
16048,2018,8:0:00,481130078111,481130078252,1071
16049,2018,8:0:00,481130078111,481130078253,846
16050,2018,8:0:00,481130078111,481130078254,1391
16051,2018,8:0:00,481130078111,481130078255,593
16053,2018,8:0:00,481130078111,481130078261,1194
16054,2018,8:0:00,481130078111,481130078271,725
16055,2018,8:0:00,481130078111,481130078272,939
16056,2018,8:0:00,481130078111,481130078273,1134
16057,2018,8:0:00,481130078111,481130079024,1750
16082,2018,8:0:00,481130078111,481130130051,1747
16092,2018,8:0:00,481130078111,481130130081,1359
16094,2018,8:0:00,481130078111,481130130091,787
16095,2018,8:0:00,481130078111,481130130092,1094
16096,2018,8:0:00,481130078111,481130130093,1741
16102,2018,8:0:00,481130078111,481130130112,1773
16103,2018,8:0:00,481130078111,481130130113,1703
16118,2018,8:0:00,481130078111,481130190162,1793
16119,2018,8:0:00,481130078111,481130185051,1205
16120,2018,8:0:00,481130078111,481130185052,1618
16121,2018,8:0:00,481130078111,481130185031,1800
16122,2018,8:0:00,481130078111,481130185032,1194
16123,2018,8:0:00,481130078111,481130185061,1687
16124,2018,8:0:00,481130078111,481130185062,883
16129,2018,8:0:00,481130078111,481130190183,1698
16130,2018,8:0:00,481130078111,481130190191,1460
16132,2018,8:0:00,481130078111,481130190193,1742
16139,2018,8:0:00,481130078112,481130078101,1677
16140,2018,8:0:00,481130078112,481130078102,1654
16142,2018,8:0:00,481130078112,481130078104,1285
16143,2018,8:0:00,481130078112,481130078111,714
16144,2018,8:0:00,481130078112,481130078112,24
16145,2018,8:0:00,481130078112,481130078113,550
16146,2018,8:0:00,481130078112,481130078114,830
16157,2018,8:0:00,481130078112,481130190194,1453
16158,2018,8:0:00,481130078112,481130190341,1580
16160,2018,8:0:00,481130078112,481130190351,1150
16161,2018,8:0:00,481130078112,481130190352,1345
16162,2018,8:0:00,481130078112,481130190353,1520
16165,2018,8:0:00,481130078112,481130190412,1423
16166,2018,8:0:00,481130078112,481130190413,1288
16177,2018,8:0:00,481130078112,481130078091,1637
16188,2018,8:0:00,481130078112,481130078201,1576
16189,2018,8:0:00,481130078112,481130078202,1757
16198,2018,8:0:00,481130078112,481130078241,1068
16200,2018,8:0:00,481130078112,481130078242,1490
16201,2018,8:0:00,481130078112,481130078251,1152
16203,2018,8:0:00,481130078112,481130078252,991
16204,2018,8:0:00,481130078112,481130078253,766
16205,2018,8:0:00,481130078112,481130078254,1311
16206,2018,8:0:00,481130078112,481130078255,513
16208,2018,8:0:00,481130078112,481130078261,1114
16209,2018,8:0:00,481130078112,481130078271,645
16210,2018,8:0:00,481130078112,481130078272,859
16211,2018,8:0:00,481130078112,481130078273,1054
16212,2018,8:0:00,481130078112,481130079024,1670
16235,2018,8:0:00,481130078112,481130130041,1721
16236,2018,8:0:00,481130078112,481130130042,1681
16237,2018,8:0:00,481130078112,481130130051,1275
16238,2018,8:0:00,481130078112,481130130043,1681
16247,2018,8:0:00,481130078112,481130130081,1479
16248,2018,8:0:00,481130078112,481130130082,1453
16249,2018,8:0:00,481130078112,481130130091,590
16250,2018,8:0:00,481130078112,481130130092,897
16251,2018,8:0:00,481130078112,481130130093,1317
16252,2018,8:0:00,481130078112,481130130101,1708
16253,2018,8:0:00,481130078112,481130130102,1426
16254,2018,8:0:00,481130078112,481130130103,1717
16255,2018,8:0:00,481130078112,481130130111,1431
16257,2018,8:0:00,481130078112,481130130112,1301
16258,2018,8:0:00,481130078112,481130130113,1231
16274,2018,8:0:00,481130078112,481130185051,1098
16275,2018,8:0:00,481130078112,481130185052,1321
16276,2018,8:0:00,481130078112,481130185031,1603
16277,2018,8:0:00,481130078112,481130185032,926
16278,2018,8:0:00,481130078112,481130185061,1263
16279,2018,8:0:00,481130078112,481130185062,869
16283,2018,8:0:00,481130078112,481130190182,1793
16284,2018,8:0:00,481130078112,481130190183,1501
16285,2018,8:0:00,481130078112,481130190191,1263
16286,2018,8:0:00,481130078112,481130190192,1603
16287,2018,8:0:00,481130078112,481130190193,1545
16291,2018,8:0:00,481130166073,481130166073,72
16292,2018,8:0:00,481130166073,481130166052,978
16293,2018,8:0:00,481130166073,481130166061,566
16294,2018,8:0:00,481130166073,481130166071,438
16295,2018,8:0:00,481130166073,481130166072,771
16299,2018,8:0:00,481130166073,481130064022,1782
16314,2018,8:0:00,481130166073,481130108035,1578
16315,2018,8:0:00,481130166073,481130108036,1372
16361,2018,8:0:00,481130166073,481130109022,1198
16363,2018,8:0:00,481130166073,481130108052,1796
16365,2018,8:0:00,481130166073,481130109021,1714
16369,2018,8:0:00,481130166073,481130108042,1758
16370,2018,8:0:00,481130166073,481130109023,674
16371,2018,8:0:00,481130166073,481130109031,1006
16372,2018,8:0:00,481130166073,481130109032,1215
16374,2018,8:0:00,481130166073,481130109042,983
16391,2018,8:0:00,481130166073,481130165021,1590
16392,2018,8:0:00,481130166073,481130165203,1582
16396,2018,8:0:00,481130078113,481130078101,1762
16397,2018,8:0:00,481130078113,481130078102,1739
16399,2018,8:0:00,481130078113,481130078104,1593
16400,2018,8:0:00,481130078113,481130078111,1022
16401,2018,8:0:00,481130078113,481130078112,550
16402,2018,8:0:00,481130078113,481130078113,34
16403,2018,8:0:00,481130078113,481130078114,478
16414,2018,8:0:00,481130078113,481130190194,1538
16415,2018,8:0:00,481130078113,481130190341,1665
16417,2018,8:0:00,481130078113,481130190351,1235
16418,2018,8:0:00,481130078113,481130190352,1430
16419,2018,8:0:00,481130078113,481130190353,1605
16422,2018,8:0:00,481130078113,481130190412,1508
16423,2018,8:0:00,481130078113,481130190413,1373
16434,2018,8:0:00,481130078113,481130078091,1630
16445,2018,8:0:00,481130078113,481130078201,1569
16446,2018,8:0:00,481130078113,481130078202,1750
16455,2018,8:0:00,481130078113,481130078241,1061
16457,2018,8:0:00,481130078113,481130078242,1483
16458,2018,8:0:00,481130078113,481130078251,1340
16460,2018,8:0:00,481130078113,481130078252,984
16461,2018,8:0:00,481130078113,481130078253,955
16462,2018,8:0:00,481130078113,481130078254,1304
16463,2018,8:0:00,481130078113,481130078255,602
16465,2018,8:0:00,481130078113,481130078261,1107
16466,2018,8:0:00,481130078113,481130078271,850
16467,2018,8:0:00,481130078113,481130078272,852
16468,2018,8:0:00,481130078113,481130078273,1047
16469,2018,8:0:00,481130078113,481130079024,1663
16485,2018,8:0:00,481130078113,481130128006,1685
16492,2018,8:0:00,481130078113,481130130041,1468
16493,2018,8:0:00,481130078113,481130130042,1428
16494,2018,8:0:00,481130078113,481130130051,1134
16495,2018,8:0:00,481130078113,481130130043,1428
16501,2018,8:0:00,481130078113,481130130071,1664
16503,2018,8:0:00,481130078113,481130130073,1795
16504,2018,8:0:00,481130078113,481130130081,1226
16505,2018,8:0:00,481130078113,481130130082,1200
16506,2018,8:0:00,481130078113,481130130091,536
16507,2018,8:0:00,481130078113,481130130092,1185
16508,2018,8:0:00,481130078113,481130130093,1064
16509,2018,8:0:00,481130078113,481130130101,1567
16510,2018,8:0:00,481130078113,481130130102,1285
16511,2018,8:0:00,481130078113,481130130103,1576
16512,2018,8:0:00,481130078113,481130130111,1290
16514,2018,8:0:00,481130078113,481130130112,1160
16515,2018,8:0:00,481130078113,481130130113,1090
16531,2018,8:0:00,481130078113,481130185051,1121
16532,2018,8:0:00,481130078113,481130185052,1344
16533,2018,8:0:00,481130078113,481130185031,1688
16534,2018,8:0:00,481130078113,481130185032,949
16535,2018,8:0:00,481130078113,481130185061,1100
16536,2018,8:0:00,481130078113,481130185062,892
16541,2018,8:0:00,481130078113,481130190183,1586
16542,2018,8:0:00,481130078113,481130190191,1348
16543,2018,8:0:00,481130078113,481130190192,1626
16544,2018,8:0:00,481130078113,481130190193,1716
16554,2018,8:0:00,481130078114,481130078104,1390
16555,2018,8:0:00,481130078114,481130078111,819
16556,2018,8:0:00,481130078114,481130078112,830
16557,2018,8:0:00,481130078114,481130078113,478
16558,2018,8:0:00,481130078114,481130078114,26
16572,2018,8:0:00,481130078114,481130190351,1526
16573,2018,8:0:00,481130078114,481130190352,1721
16577,2018,8:0:00,481130078114,481130190412,1799
16578,2018,8:0:00,481130078114,481130190413,1664
16589,2018,8:0:00,481130078114,481130078091,1608
16591,2018,8:0:00,481130078114,481130078122,1799
16600,2018,8:0:00,481130078114,481130078201,1547
16601,2018,8:0:00,481130078114,481130078202,1728
16610,2018,8:0:00,481130078114,481130078241,1039
16612,2018,8:0:00,481130078114,481130078242,1461
16613,2018,8:0:00,481130078114,481130078251,1156
16615,2018,8:0:00,481130078114,481130078252,962
16616,2018,8:0:00,481130078114,481130078253,777
16617,2018,8:0:00,481130078114,481130078254,1282
16618,2018,8:0:00,481130078114,481130078255,459
16620,2018,8:0:00,481130078114,481130078261,1085
16621,2018,8:0:00,481130078114,481130078271,858
16622,2018,8:0:00,481130078114,481130078272,830
16623,2018,8:0:00,481130078114,481130078273,1025
16624,2018,8:0:00,481130078114,481130079024,1641
16629,2018,8:0:00,481130078114,481130079091,1791
16649,2018,8:0:00,481130078114,481130130051,1481
16659,2018,8:0:00,481130078114,481130130081,1670
16660,2018,8:0:00,481130078114,481130130082,1644
16661,2018,8:0:00,481130078114,481130130091,966
16662,2018,8:0:00,481130078114,481130130092,1273
16663,2018,8:0:00,481130078114,481130130093,1508
16665,2018,8:0:00,481130078114,481130130102,1632
16667,2018,8:0:00,481130078114,481130130111,1637
16669,2018,8:0:00,481130078114,481130130112,1507
16670,2018,8:0:00,481130078114,481130130113,1437
16686,2018,8:0:00,481130078114,481130185051,1384
16687,2018,8:0:00,481130078114,481130185052,1624
16689,2018,8:0:00,481130078114,481130185032,1229
16690,2018,8:0:00,481130078114,481130185061,1452
16691,2018,8:0:00,481130078114,481130185062,1062
16697,2018,8:0:00,481130078114,481130190191,1639
16703,2018,8:0:00,481130081004,481130001001,1544
16704,2018,8:0:00,481130081004,481130001002,1442
16707,2018,8:0:00,481130081004,481130081004,190
16708,2018,8:0:00,481130081004,481130081005,1017
16710,2018,8:0:00,481130081004,481130082002,1338
16711,2018,8:0:00,481130081004,481130082003,1194
16712,2018,8:0:00,481130081004,481130082004,1332
16718,2018,8:0:00,481130081004,481130012022,979
16719,2018,8:0:00,481130081004,481130012023,1126
16720,2018,8:0:00,481130081004,481130012031,973
16721,2018,8:0:00,481130081004,481130012032,1033
16722,2018,8:0:00,481130081004,481130012041,1294
16723,2018,8:0:00,481130081004,481130012042,1302
16724,2018,8:0:00,481130081004,481130013011,1667
16739,2018,8:0:00,481130081004,481130015044,1783
16740,2018,8:0:00,481130081004,481130015022,1682
16748,2018,8:0:00,481130081004,481130081001,1749
16751,2018,8:0:00,481130081004,481130024003,1331
16756,2018,8:0:00,481130081004,481130024001,1688
16757,2018,8:0:00,481130081004,481130024002,1329
16758,2018,8:0:00,481130081004,481130025004,1434
16765,2018,8:0:00,481130081004,481130081002,1371
16766,2018,8:0:00,481130081004,481130081003,1105
16774,2018,8:0:00,481130081004,481130122041,1781
16784,2018,8:0:00,481130081004,481130122081,1773
16785,2018,8:0:00,481130081004,481130122082,1755
16801,2018,8:0:00,481130081004,481130124002,1787
16807,2018,8:0:00,481130081004,481130127011,1751
16813,2018,8:0:00,481130081004,481130128002,1427
16816,2018,8:0:00,481130081004,481130128005,1626
16845,2018,8:0:00,481130081005,481130001001,1478
16846,2018,8:0:00,481130081005,481130001002,1456
16849,2018,8:0:00,481130081005,481130081004,1478
16850,2018,8:0:00,481130081005,481130081005,64
16851,2018,8:0:00,481130081005,481130082001,1532
16852,2018,8:0:00,481130081005,481130082002,907
16853,2018,8:0:00,481130081005,481130082003,763
16854,2018,8:0:00,481130081005,481130082004,901
16857,2018,8:0:00,481130081005,481130012022,993
16858,2018,8:0:00,481130081005,481130012023,1140
16859,2018,8:0:00,481130081005,481130012031,987
16860,2018,8:0:00,481130081005,481130012032,1047
16861,2018,8:0:00,481130081005,481130012041,1308
16862,2018,8:0:00,481130081005,481130012042,1316
16863,2018,8:0:00,481130081005,481130013011,1681
16866,2018,8:0:00,481130081005,481130124005,1786
16867,2018,8:0:00,481130081005,481130124006,1582
16875,2018,8:0:00,481130081005,481130015044,1797
16876,2018,8:0:00,481130081005,481130015022,1696
16878,2018,8:0:00,481130081005,481130081001,1320
16881,2018,8:0:00,481130081005,481130024003,1345
16886,2018,8:0:00,481130081005,481130024001,1702
16887,2018,8:0:00,481130081005,481130024002,1343
16888,2018,8:0:00,481130081005,481130025004,1448
16895,2018,8:0:00,481130081005,481130081002,856
16896,2018,8:0:00,481130081005,481130081003,699
16905,2018,8:0:00,481130081005,481130127012,1420
16919,2018,8:0:00,481130081005,481130122091,1581
16921,2018,8:0:00,481130081005,481130122101,1734
16925,2018,8:0:00,481130081005,481130122113,1793
16927,2018,8:0:00,481130081005,481130123012,1656
16928,2018,8:0:00,481130081005,481130123013,1440
16930,2018,8:0:00,481130081005,481130127014,1697
16931,2018,8:0:00,481130081005,481130123022,1714
16933,2018,8:0:00,481130081005,481130124001,1758
16934,2018,8:0:00,481130081005,481130124002,1356
16935,2018,8:0:00,481130081005,481130124003,1716
16936,2018,8:0:00,481130081005,481130124004,1432
16940,2018,8:0:00,481130081005,481130127011,1320
16941,2018,8:0:00,481130081005,481130127021,1410
16944,2018,8:0:00,481130081005,481130128001,1531
16945,2018,8:0:00,481130081005,481130128006,1562
16946,2018,8:0:00,481130081005,481130128002,996
16948,2018,8:0:00,481130081005,481130128004,1560
16949,2018,8:0:00,481130081005,481130128005,1195
16952,2018,8:0:00,481130081005,481130129003,1783
16963,2018,8:0:00,481130081005,481130130072,1704
16964,2018,8:0:00,481130081005,481130130073,1728
16967,2018,8:0:00,481130081005,481130130102,1711
16968,2018,8:0:00,481130081005,481130130103,1372
16970,2018,8:0:00,481130081005,481130130112,1648
16982,2018,8:0:00,481130082001,481130081005,1618
16983,2018,8:0:00,481130082001,481130082001,22
16984,2018,8:0:00,481130082001,481130082002,963
16985,2018,8:0:00,481130082001,481130082003,1405
16986,2018,8:0:00,481130082001,481130082004,1434
16997,2018,8:0:00,481130082001,481130124005,1784
17030,2018,8:0:00,481130082001,481130127012,1708
17053,2018,8:0:00,481130082001,481130123013,1738
17059,2018,8:0:00,481130082001,481130124002,1654
17061,2018,8:0:00,481130082001,481130124004,1730
17065,2018,8:0:00,481130082001,481130127011,1608
17066,2018,8:0:00,481130082001,481130127021,1744
17069,2018,8:0:00,481130082001,481130128001,1049
17070,2018,8:0:00,481130082001,481130128006,1762
17071,2018,8:0:00,481130082001,481130128002,957
17072,2018,8:0:00,481130082001,481130128003,1546
17074,2018,8:0:00,481130082001,481130128005,1436
17075,2018,8:0:00,481130082001,481130129001,1468
17077,2018,8:0:00,481130082001,481130129003,879
17078,2018,8:0:00,481130082001,481130129004,1528
17079,2018,8:0:00,481130082001,481130129005,1513
17082,2018,8:0:00,481130082001,481130130051,1663
17085,2018,8:0:00,481130082001,481130130052,1587
17086,2018,8:0:00,481130082001,481130130053,1493
17087,2018,8:0:00,481130082001,481130130054,1627
17089,2018,8:0:00,481130082001,481130130072,1624
17094,2018,8:0:00,481130082001,481130130103,1630
17097,2018,8:0:00,481130082001,481130130113,1764
17102,2018,8:0:00,481130082002,481130001001,1756
17103,2018,8:0:00,481130082002,481130001002,1734
17105,2018,8:0:00,481130082002,481130081004,1336
17106,2018,8:0:00,481130082002,481130081005,912
17107,2018,8:0:00,481130082002,481130082001,963
17108,2018,8:0:00,481130082002,481130082002,72
17109,2018,8:0:00,481130082002,481130082003,970
17110,2018,8:0:00,481130082002,481130082004,608
17113,2018,8:0:00,481130082002,481130012022,1271
17114,2018,8:0:00,481130082002,481130012023,1418
17115,2018,8:0:00,481130082002,481130012031,1265
17116,2018,8:0:00,481130082002,481130012032,1325
17117,2018,8:0:00,481130082002,481130012041,1586
17118,2018,8:0:00,481130082002,481130012042,1594
17122,2018,8:0:00,481130082002,481130124005,1075
17123,2018,8:0:00,481130082002,481130124006,1171
17125,2018,8:0:00,481130082002,481130125002,1732
17126,2018,8:0:00,481130082002,481130125003,1439
17127,2018,8:0:00,481130082002,481130125004,1620
17128,2018,8:0:00,481130082002,481130125005,1504
17137,2018,8:0:00,481130082002,481130081001,1450
17139,2018,8:0:00,481130082002,481130024003,1623
17141,2018,8:0:00,481130082002,481130024002,1621
17142,2018,8:0:00,481130082002,481130025004,1726
17165,2018,8:0:00,481130082002,481130081002,1101
17176,2018,8:0:00,481130082002,481130081003,1302
17185,2018,8:0:00,481130082002,481130127012,1292
17201,2018,8:0:00,481130082002,481130122101,1475
17205,2018,8:0:00,481130082002,481130122113,1382
17206,2018,8:0:00,481130082002,481130123011,1489
17207,2018,8:0:00,481130082002,481130123012,1245
17208,2018,8:0:00,481130082002,481130123013,1029
17209,2018,8:0:00,481130082002,481130123021,1727
