,GeoID,Workers,Jobs,weighted_avg,job_pert,stat1,,total_weighted_avg
95,481130012022,524,1233617,1046.030241,0.340027484,0.240460623,,
96,481130079101,1514,426335.5,1044.503693,0.1175128,0.240109701,,
97,481130078191,1264,510410,1043.996052,0.140686638,0.239993005,,
98,481130005004,870,738546,1039.751153,0.203568805,0.239017191,,
99,481130002011,713,900645,1039.144109,0.248248892,0.238877644,,
100,481130136241,893,717082.5,1036.222911,0.197652722,0.238206121,,
101,481130045003,989,647374,1036.0582,0.17843865,0.238168258,,
102,481130203002,533,1191490,1027.661812,0.328415827,0.236238102,,
103,481130072015,1064,576517.5,992.6284771,0.15890815,0.228184666,,
104,481130020005,941,650072,989.8826027,0.179182312,0.227553447,,
105,481130006013,930,653182,982.9915044,0.180039536,0.225969327,,
106,481130136222,888,681632,979.4799359,0.187881339,0.22516209,,
107,481130129001,1016,595144,978.4719388,0.164042257,0.224930372,,
108,481130007021,945,638679,976.668212,0.176042008,0.224515733,,
109,481130017031,792,756182,969.134657,0.208429896,0.222783925,,
110,481130006062,806,736340.5,960.3871434,0.202960893,0.220773054,,
111,481130006014,873,678047.5,957.8708797,0.186893327,0.220194617,,
112,481130125001,1115,524395,946.1631228,0.144541387,0.217503247,,
113,481130063022,632,919918,940.8032364,0.253561197,0.21627112,,
114,481130136203,1346,431776.5,940.4520753,0.119012527,0.216190396,,
115,481130062004,1154,499555,932.8712883,0.137694625,0.21444773,,
116,481130042011,462,1237881,925.4511093,0.34120279,0.212741985,,
117,481130136201,842,676727,922.0579219,0.186529352,0.211961962,,
118,481130004051,773,731766,915.3439779,0.201700002,0.210418566,,
119,481130025001,466,1210785,913.0310695,0.333734196,0.209886876,,
120,481130022002,439,1280548,909.6890982,0.35296329,0.209118626,,
121,481130007022,876,638680,905.3573474,0.176042283,0.208122847,,
122,481130068003,802,694758.5,901.6559331,0.191499456,0.207271968,,
123,481130071024,870,634026,892.6042041,0.17475948,0.205191164,,
124,481130063014,603,913334,891.2089616,0.251746419,0.204870427,,
125,481130004052,730,754436,891.2055278,0.207948638,0.204869637,,
126,481130014001,848,648963.5,890.5303623,0.178876771,0.204714431,,
127,481130122092,893,609188,880.3095361,0.167913269,0.202364875,,
128,481130132002,1455,367593,865.491553,0.101321336,0.198958529,,
129,481130071021,835,634916,857.897406,0.175004795,0.197212792,,
130,481130068001,808,653203,854.0673884,0.180045324,0.196332351,,
131,481130079092,1036,508722.5,852.8512873,0.140221505,0.196052794,,
132,481130122081,861,609349,848.9886062,0.167957646,0.195164844,,
133,481130015022,361,1441677,842.1855381,0.397376011,0.19360096,,
134,481130004042,694,741500,832.728126,0.204383029,0.191426897,,
135,481130134001,426,1201335,828.1449099,0.331129449,0.190373311,,
136,481130052001,782,653218,826.6040034,0.180049459,0.190019089,,
137,481130024002,804,633741,824.5186077,0.174680924,0.1895397,,
138,481130045004,958,530061.5,821.7209848,0.146103271,0.188896584,,
139,481130136233,1621,312886,820.7327314,0.086242196,0.188669405,,
140,481130024001,278,1819984.5,818.7382737,0.501650634,0.188210921,,
141,481130012041,806,625860.5,816.2913459,0.172508786,0.187648423,,
142,481130078114,1778,283325,815.1720148,0.078094163,0.187391112,,
143,481130042013,400,1259371,815.166432,0.347126177,0.187389829,,
144,481130096043,753,668385.5,814.4315768,0.184230146,0.187220901,,
145,481130005001,685,731766,811.1392301,0.201700002,0.186464059,,
146,481130064022,936,529708,802.3151415,0.146005834,0.184435584,,
147,481130079032,514,954066,793.5497257,0.262973566,0.182420597,,
148,481130078041,1607,303797.5,790.0101664,0.083737091,0.181606926,,
149,481130045002,891,547312,789.1240546,0.150858105,0.181403227,,
150,481130130101,1395,349206,788.2945289,0.096253244,0.181212537,,
151,481130079131,1019,477033,786.6023059,0.131486783,0.18082353,,
152,481130006063,329,1473815,784.6418677,0.406234355,0.180372866,,
153,481130049002,509,950609,782.982962,0.262020697,0.179991518,,
154,481130136212,1428,338736.5,782.7495218,0.093367488,0.179937855,,
155,481130054004,490,985788,781.6497888,0.271717246,0.179685049,,
156,481130053002,967,497387.5,778.3123979,0.137097187,0.178917852,,
157,481130101022,728,655249,771.9165526,0.180609272,0.17744758,,
158,481130132001,951,499163,768.1667605,0.137586576,0.176585581,,
159,481130010022,702,674631,766.3656197,0.185951622,0.176171536,,
160,481130006012,714,661354,764.1256954,0.182292022,0.175656624,,
161,481130056003,1203,391033,761.2225496,0.107782211,0.174989251,,
162,481130072022,1338,350270,758.3883684,0.096546519,0.174337731,,
163,481130012031,374,1251721,757.5507775,0.345017572,0.174145187,,
164,481130004062,690,677053,755.9696587,0.186619209,0.17378172,,
165,481130078153,1372,338985.5,752.6062851,0.093436121,0.173008551,,
166,481130078203,1755,263949,749.6002961,0.072753468,0.172317536,,
167,481130072011,1150,400365,745.0519443,0.110354432,0.171271965,,
168,481130128003,881,521537,743.5216871,0.143753624,0.17092019,,
169,481130069003,698,656774.5,741.8298639,0.181029753,0.170531275,,
170,481130122043,750,609447.5,739.6566581,0.167984796,0.1700317,,
171,481130006033,625,730892,739.2065958,0.201459098,0.16992824,,
172,481130054003,457,985117,728.5118517,0.271532295,0.167469741,,
173,481130013012,752,598616.5,728.4489668,0.164999398,0.167455285,,
174,481130079111,1526,293610,725.0333511,0.080929064,0.166670106,,
175,481130015032,659,676489.5,721.404891,0.186463888,0.165835998,,
176,481130025002,735,601259,715.1243022,0.165727762,0.164392221,,
177,481130072013,1102,400365,713.954124,0.110354432,0.164123222,,
178,481130060012,881,499868.5,712.6303033,0.137781036,0.163818903,,
179,481130055003,438,1001259,709.6646148,0.275981588,0.163137153,,
180,481130067002,1328,327499.5,703.7871353,0.090270182,0.161786042,,
181,481130079062,738,589061,703.475926,0.162365572,0.161714502,,
182,481130079102,1011,426905.5,698.4181441,0.117669911,0.160551823,,
183,481130044003,618,697840,697.8738774,0.192348824,0.160426707,,
184,481130006031,623,691356,696.9833293,0.19056161,0.160221989,,
185,481130010011,637,675087.5,695.8763977,0.186077449,0.159967528,,
186,481130125005,870,492894,693.913588,0.135858623,0.159516319,,
187,481130038002,461,929792,693.6163762,0.256282813,0.159447996,,
188,481130106012,1569,272427.5,691.6820355,0.075090435,0.159003331,,
189,481130131052,1736,245466.5,689.5639659,0.067659052,0.158516431,,
190,481130136063,1298,328146,689.2462547,0.09044838,0.158443396,,
191,481130047003,676,629858.5,689.0048805,0.173610773,0.158387909,,
192,481130067001,774,549928.5,688.7788388,0.151579302,0.158335947,,
193,481130056004,878,484749,688.7221419,0.133613579,0.158322913,,
194,481130002013,474,897808,688.6434487,0.247466917,0.158304823,,
195,481130051001,754,559739.5,682.9515721,0.154283553,0.156996379,,
196,481130071011,935,448562,678.6825736,0.123639191,0.156015025,,
197,481130123021,1515,276591,678.0836691,0.07623804,0.155877349,,
198,481130096044,615,676022,672.7729987,0.186335029,0.154656537,,
199,481130069002,638,651430.5,672.545041,0.179556762,0.154604134,,
200,481130136262,1223,338813,670.5314158,0.093388574,0.154141243,,
201,481130052002,675,613480,670.0956357,0.169096292,0.154041066,,
202,481130069001,324,1269632,665.6646245,0.349954463,0.153022469,,
203,481130098043,1318,310851.5,662.9808518,0.085681418,0.152405525,,
204,481130053001,665,612253.5,658.8484514,0.168758227,0.151455572,,
205,481130011011,606,671430.5,658.4249769,0.185069453,0.151358224,,
206,481130110012,565,719996,658.2807256,0.198455784,0.151325064,,
207,481130123022,1436,281635,654.4457822,0.07762834,0.15044349,,
208,481130126042,1911,211272.5,653.3355139,0.058234003,0.150188263,,
209,481130004061,639,630633,652.0939317,0.173824252,0.149902849,,
210,481130077004,1102,365529,651.8325453,0.100752427,0.149842761,,
211,481130101011,594,677910,651.6150299,0.186855427,0.149792759,,
212,481130012023,326,1233617,650.7745392,0.340027484,0.149599548,,
213,481130126041,1703,234861,647.2292878,0.064735809,0.148784568,,
214,481130052003,821,486535,646.3828908,0.134105863,0.148589999,,
215,481130062003,778,509847.5,641.8780119,0.140531593,0.147554421,,
216,481130073023,773,511656,640.0150299,0.141030079,0.14712616,,
217,481130136232,1605,245563,637.7795281,0.06768565,0.146612265,,
218,481130134002,584,668463.5,631.7178569,0.184251645,0.145218812,,
219,481130124004,760,509639,626.7709436,0.140474124,0.14408162,,
220,481130015023,309,1242881,621.4706685,0.342580963,0.142863197,,
221,481130042022,613,621888.5,616.8869856,0.171413966,0.141809503,,
222,481130003001,678,558783,613.0635371,0.154019909,0.140930572,,
223,481130094022,735,512732,609.8322249,0.141326661,0.14018776,,
224,481130123023,877,425692,604.1262262,0.117335429,0.13887607,,
225,481130111011,812,452516,594.5968121,0.12472905,0.136685455,,
226,481130087015,548,668879,593.1447999,0.184366172,0.136351668,,
227,481130079091,768,477033,592.8464877,0.131486783,0.136283092,,
228,481130047002,581,629865.5,592.1838528,0.173612703,0.136130766,,
229,481130115004,395,926049,591.9208942,0.255251112,0.136070317,,
230,481130079132,767,476788.5,591.7710884,0.13141939,0.13603588,,
231,481130190352,1959,186665.5,591.7402374,0.051451464,0.136028788,,
