origin,Jobs,%_accesible
481130078203,121527,22.856352936529877
481130078211,110462,20.77528827400465
481130078212,110447,20.7724671289583
481130078213,55315,10.403442549261895
481130078221,107265,20.174008226458955
481130078222,127593,23.997223993274392
481130078231,84221,15.83997712991749
481130078232,182208,34.26901310703989
481130078233,182232,34.27352693911405
481130078241,49304,9.272915691020671
481130078242,49304,9.272915691020671
481130078251,65926,12.399120555050883
481130078252,49304,9.272915691020671
481130078253,78642,14.790699249011189
481130078254,49958,9.395917615041594
481130078255,78642,14.790699249011189
481130078261,55098,10.36262998425801
481130078271,78642,14.790699249011189
481130078272,67502,12.695528861254207
481130078273,49304,9.272915691020671
481130079021,36708,6.9039061574311775
481130079022,36804,6.921961485727827
481130079023,60733,11.422440140004026
481130079024,125651,23.631979747940093
481130079025,132403,24.901871171471075
481130079031,120098,22.5875918517808
481130079032,187649,35.29233645351976
481130079061,117760,22.14786937722283
481130079062,109059,20.511417174002585
481130079091,187649,35.29233645351976
481130079092,192208,36.14977647127416
481130079101,112797,21.214446519553356
481130079102,190633,35.85355624140726
481130079111,105423,19.827571614767
481130079112,107496,20.217453860172768
481130079121,189447,35.630497706409074
481130079122,259398,48.78662551556426
481130079131,187649,35.29233645351976
481130079132,188507,35.453705950171056
481130079133,193222,36.34048587640752
481130079141,193222,36.34048587640752
481130079142,171157,32.190581513224586
481130080001,29300,5.510636657206427
481130080002,39029,7.340431334269954
481130080003,50637,9.5236214474731
481130080004,18980,3.5696888653166545
481130080005,48370,9.09725239280119
481130080006,146787,27.60716119458566
481130081001,40695,7.6537665107513835
481130081002,41008,7.712634404051917
481130081003,187414,35.24813851446025
481130081004,102015,19.18660746023596
481130081005,101228,19.038591383470724
481130082001,40750,7.664110709254672
481130082002,72380,13.612965230327687
481130082003,69315,13.036511259189881
481130082004,138498,26.048196441971864
481130084001,33010,6.208399865337343
481130084002,104659,19.683881293739503
481130084003,53059,9.979142334290641
481130084004,34669,6.52041850746381
481130084005,105412,19.825502775066344
481130084006,34692,6.524744263201549
481130084007,188310,35.41665491189564
481130085001,106152,19.96467926401968
481130085002,95915,18.039341808053052
481130085003,105314,19.807071294096847
481130085004,115898,21.797671238802405
481130086031,2179,0.4098183370666486
481130086032,44505,8.370337352524643
481130086041,44505,8.370337352524643
481130086042,4178,0.7857829335770802
481130087011,4178,0.7857829335770802
481130087012,4093,0.7697964449810889
481130087013,40311,7.581545197564788
481130087014,44203,8.313538298924767
481130087015,5484,1.0314106289460767
481130087031,40796,7.67276222073015
481130087032,40796,7.67276222073015
481130087041,44612,8.39046152052195
481130087042,16498,3.102883398313707
481130087043,9814,1.8457811656595178
481130087051,5293,0.9954880486892019
481130087052,9814,1.8457811656595178
481130088011,44505,8.370337352524643
481130088012,87410,16.4397525667718
481130088013,135532,25.49036202813998
481130088021,86794,16.323897543534972
481130088022,86830,16.330668291646212
481130088023,86830,16.330668291646212
481130088024,86830,16.330668291646212
481130088025,85703,16.11870626049701
481130088026,44630,8.393846894577571
481130089001,219789,41.33710990616872
481130089002,170300,32.02940009290971
481130089003,170047,31.98181677979458
481130090001,12735,2.3951521443523496
481130090002,115293,21.68388505526623
481130090003,12868,2.4201662970966655
481130090004,9842,1.851047303079374
481130090005,106105,19.95583967620778
481130091011,36715,6.905222691786142
481130091012,9930,1.8675980206846354
481130091013,115539,21.730151834026394
481130091014,115344,21.693476948423825
481130091031,6777,1.2745933319415683
481130091032,7936,1.492573805856321
481130091041,11986,2.2542829683712027
481130091042,12868,2.4201662970966655
481130091051,7946,1.494454569220555
481130091052,12880,2.422423213133747
481130091053,12880,2.422423213133747
481130092011,9937,1.8689145550395994
481130092012,12880,2.422423213133747
481130092013,12880,2.422423213133747
481130092014,9937,1.8689145550395994
481130092015,12880,2.422423213133747
481130092021,9733,1.8305469824092202
481130092022,12880,2.422423213133747
481130092023,9782,1.8397627228939684
481130093011,12887,2.423739747488711
481130093012,8268,1.5550151495488989
481130093013,8268,1.5550151495488989
481130093031,2521,0.4741404441234608
481130093032,2521,0.4741404441234608
481130093033,7022,1.3206720343653082
481130093041,9348,1.7581375928862009
481130093042,8272,1.5557674548945926
481130093043,8812,1.6573286765632436
481130093044,8812,1.6573286765632436
481130094011,144934,27.25865574319305
481130094012,103246,19.4181294303732
481130094013,84995,15.985548214309222
481130094021,160999,30.28010208783541
481130094022,93791,17.639867669489693
481130095001,85444,16.069994489363342
481130095002,85470,16.074884474110352
481130096031,87474,16.4517894523029
481130096032,86880,16.340072108467385
481130096033,249119,46.85338885346785
481130096041,140721,26.46629013784115
481130096042,297249,55.905502925527415
481130096043,296251,55.717802741776836
481130096044,297249,55.905502925527415
481130096051,37197,6.995875485942234
481130096052,104765,19.703817385400384
481130096071,25834,4.858764075162827
481130096072,24497,4.607306013364704
481130096073,96778,18.201651686386473
481130096081,87434,16.444266398845965
481130096082,87445,16.446335238546624
481130096083,104571,19.667330576134244
481130096091,88628,16.668829544535534
481130096092,88628,16.668829544535534
481130096093,87348,16.428091833913548
481130096094,26801,5.040633892484282
481130096101,87434,16.444266398845965
481130096102,83399,15.685378381377433
481130096103,23767,4.470010287775603
481130096111,23767,4.470010287775603
481130096112,46821,8.8059221476813
481130096113,97010,18.245285396436707
481130097011,96992,18.24190002238108
481130097012,124806,23.473055243662298
481130097013,35692,6.712820599624976
481130097021,84682,15.926680321008691
481130097022,85081,16.00172277924164
481130098021,85515,16.083347909249408
481130098022,146398,27.533999499716945
481130098023,104683,19.688395125813667
481130098024,104683,19.688395125813667
481130098025,144934,27.25865574319305
481130098031,71875,13.517986680433856
481130098032,47152,8.868175415037454
481130098033,146393,27.53305911803483
481130098041,85486,16.077893695493124
481130098042,69199,13.01469440416476
481130098043,146398,27.533999499716945
481130098044,35692,6.712820599624976
481130099001,1893,0.35602850484954834
481130099002,36296,6.826418706824726
481130100001,254132,47.79621552795849
481130100002,237151,44.602491259152266
481130101011,255196,47.99632874991301
481130101012,241800,45.47685814718478
481130101013,241727,45.46312857462587
481130101021,254132,47.79621552795849
481130101022,254132,47.79621552795849
481130101023,254890,47.938777390967445
481130105001,232838,43.79131802015802
481130105002,218288,41.05480732519715
481130106011,149339,28.087132005138244
481130106012,148217,27.87611035567116
481130106013,218288,41.05480732519715
481130106021,149347,28.088636615829632
481130106022,149347,28.088636615829632
481130107011,10510,1.9766822958102233
481130107012,34856,6.555588782374991
481130107031,42629,8.017506145394293
481130107032,217,0.04081256500388378
481130107041,38797,7.296797624219718
481130107042,463,0.08707934376404694
481130108011,82243,15.467962136471952
481130108012,81885,15.400630808032364
481130108013,9753,1.8343085091376887
481130108014,10716,2.0154260211134494
481130108031,81510,15.330102181873578
481130108032,86584,16.284401512886053
481130108033,87554,16.466835559216776
481130108034,9768,1.83712965418404
481130108035,16811,3.1617512916142405
481130108036,79688,14.987427096910094
481130108041,119958,22.56126116468152
481130108042,126804,23.848831763836305
481130108051,17032,3.203316161963818
481130108052,79561,14.963541402184319
481130108053,78812,14.82267222620317
481130109021,83027,15.615413984227919
481130109022,83027,15.615413984227919
481130109023,83027,15.615413984227919
481130109031,16809,3.1613751389413935
481130109032,13873,2.6091830152022104
481130109041,82982,15.606950549088863
481130109042,13193,2.4812911064342793
481130110011,178599,33.590245608887734
481130110012,166892,31.388435938378667
481130110013,179074,33.679581868688864
481130110014,171356,32.22800870417285
481130110015,166882,31.386555175014436
481130110016,175161,32.94363916426399
481130110021,31931,6.005465498336465
481130110022,161356,30.34724533993857
481130110023,31931,6.005465498336465
481130111011,85355,16.053255695421658
481130111012,36810,6.923089943746367
481130111013,36811,6.923278020082792
481130111031,1483,0.278917206915943
481130111032,36821,6.925158783447026
481130111033,36821,6.925158783447026
481130111041,165034,31.03899010530394
481130111042,9433,1.774124081482192
481130111043,9433,1.774124081482192
481130111044,36812,6.923466096419214
481130111051,1467,0.2759079855331682
481130111052,38106,7.16683687575113
481130111053,9934,1.8683503260303294
481130112001,2880,0.5416598488994714
481130112002,161830,30.436393523403275
481130112003,127400,23.960925260344666
481130113001,7329,1.3784114696473004
481130113002,30818,5.79613653589719
481130113003,6045,1.1369214536796195
481130114011,1500,0.2821145046351413
481130114012,3364,0.6326887957284102
481130114013,3915,0.7363188570977188
481130115001,109713,20.634419098023507
481130115002,109708,20.63347871634139
481130115003,180869,34.017178892568914
481130115004,3589,0.6750059714236815
481130116011,8854,1.6652278826930274
481130116012,1051,0.19766822958102234
481130116021,2135,0.40154297826401786
481130116022,1707,0.3210463062747908
481130116023,738,0.13880033628048954
481130116024,7881,1.4822296073530326
481130117011,9894,1.8608272725733919
481130117012,9894,1.8608272725733919
481130117013,9782,1.8397627228939684
481130117014,9887,1.859510738218428
481130117021,2164,0.4069971920202972
481130117022,2276,0.42806174169972105
481130117023,9735,1.830923135082067
481130118001,9401,1.7681056387166425
481130118002,9401,1.7681056387166425
481130118003,9775,1.8384461885390044
481130118004,9775,1.8384461885390044
481130118005,9401,1.7681056387166425
481130119001,9937,1.8689145550395994
481130119002,10311,1.9392551048619613
481130119003,13092,2.4622953964555134
481130119004,9937,1.8689145550395994
481130119005,9187,1.7278573027220288
481130119006,9937,1.8689145550395994
481130120001,13197,2.4820434117799732
481130120002,104571,19.667330576134244
481130120003,12597,2.3691976099259167
481130120004,9711,1.826409303007905
481130121001,12597,2.3691976099259167
481130121002,12597,2.3691976099259167
481130121003,12597,2.3691976099259167
481130122041,218381,41.07229842448453
481130122042,218411,41.07794071457723
481130122043,218492,41.09317489782753
481130122044,100685,18.9364659327928
481130122045,218240,41.045779661048826
481130122061,219569,41.29573311215557
481130122062,103672,19.49824994968958
481130122063,100650,18.92988326101798
481130122071,106977,20.119842241569007
481130122072,107402,20.199774684548967
481130122073,105689,19.877599920255633
481130122081,219624,41.30607731065885
481130122082,216024,40.62900249953451
481130122091,187433,35.2517119648523
481130122092,219607,41.30288001293965
481130122101,192185,36.14545071553642
481130122102,192180,36.144510333854306
481130122111,100572,18.915213306776955
481130122112,105311,19.80650706508758
481130122113,107108,20.144480241640476
481130123011,189424,35.626171950671335
481130123012,192200,36.148271860582774
481130123013,192200,36.148271860582774
481130123021,104332,19.62238033172904
481130123022,107108,20.144480241640476
481130123023,107108,20.144480241640476
481130124001,101231,19.039155612479995
481130124002,107140,20.150498684406028
481130124003,101231,19.039155612479995
481130124004,192185,36.14545071553642
481130124005,101216,19.03633446743364
481130124006,192200,36.148271860582774
481130125001,100050,18.817037459163927
481130125002,99518,18.71698084818666
481130125003,187448,35.254533109898645
481130125004,185704,34.926527979176186
481130125005,187448,35.254533109898645
481130126011,132547,24.92895416391605
481130126012,114379,21.51198328377522
481130126013,52535,9.880590334004765
481130126031,100050,18.817037459163927
481130126032,37319,7.018820798985892
481130126041,52952,9.959018166293335
481130126042,37319,7.018820798985892
481130127011,43049,8.096498206692132
481130127012,115127,21.652664383419943
481130127013,101231,19.039155612479995
481130127014,101231,19.039155612479995
481130127021,101231,19.039155612479995
481130127022,101231,19.039155612479995
481130127023,185020,34.797883765062565
481130128001,43049,8.096498206692132
481130128002,43049,8.096498206692132
481130128003,73125,13.753082100963137
481130128004,87154,16.391605024647404
481130128005,43049,8.096498206692132
481130128006,43049,8.096498206692132
481130129001,87681,16.49072125394255
481130129002,37366,7.027660386797793
481130129003,73127,13.753458253635987
481130129004,73161,13.759852849074383
481130129005,73161,13.759852849074383
481130130041,39709,7.468323243037885
481130130042,39709,7.468323243037885
481130130043,47956,9.01938878952189
481130130044,36396,6.845226340467068
481130130045,53209,10.007353784754155
481130130051,77013,14.484322896977424
481130130052,76971,14.476423690847643
481130130053,87681,16.49072125394255
481130130054,87681,16.49072125394255
481130130071,43114,8.108723168559655
481130130072,87681,16.49072125394255
481130130073,87394,16.436743345389026
481130130081,30623,5.759461650294622
481130130082,30709,5.775636215227036
481130130091,81037,15.241142074745298
481130130092,72798,13.691581138952676
481130130093,29491,5.546559237463302
481130130101,47662,8.964094346613404
481130130102,47713,8.973686239770998
481130130103,47662,8.964094346613404
481130130111,47713,8.973686239770998
481130130112,47713,8.973686239770998
481130130113,76272,14.344958331687666
481130131011,151299,28.455761624528165
481130131012,135660,25.51443579920218
481130131013,84617,15.914455359141169
481130131021,46941,8.828491308052113
481130131022,58677,11.035755192317458
481130131041,55564,10.450273557031329
481130131042,57110,10.741039573141947
481130131051,51609,9.706431646476672
481130131052,84698,15.929689542391465
481130131053,84744,15.938341053866944
481130131054,84575,15.906556153011383
481130132001,139827,26.298149893078605
481130132002,96068,18.068117487525836
481130132003,132609,24.940614896774303
481130132004,163312,30.715122653982796
481130133001,163312,30.715122653982796
481130133002,119846,22.5401966150021
481130134001,255171,47.99162684150243
481130134002,296431,55.75165648233305
481130135001,87704,16.495047009680288
481130135002,52394,9.854071570569063
481130136051,89275,16.790514934201497
481130136052,27310,5.136364747723806
481130136053,89331,16.801047209041204
481130136054,108070,20.325409677279815
481130136061,99049,18.628773046404074
481130136062,87014,16.365274337548126
481130136063,257313,48.39448635412141
481130136071,108287,20.366222242283698
481130136072,108070,20.325409677279815
481130136073,107883,20.290239402368634
481130136074,107877,20.289110944350092
481130136081,107877,20.289110944350092
481130136082,99236,18.663943321315255
481130136091,107877,20.289110944350092
481130136092,107877,20.289110944350092
481130136093,89569,16.845809377109983
481130136101,115459,21.715105727112523
481130136102,93362,17.559182921164044
481130136103,115786,21.776606689122982
481130136104,85385,16.05889798551436
481130136111,86735,16.312801039685986
481130136112,89220,16.780170735698206
481130136151,257423,48.415174751127985
481130136152,140721,26.46629013784115
481130136153,153722,28.911470587682132
481130136161,194152,36.515396869281304
481130136163,297249,55.905502925527415
481130136171,26736,5.0284089306167585
481130136172,36205,6.809303760210195
481130136173,36205,6.809303760210195
481130136181,89275,16.790514934201497
481130136182,26767,5.034239297045885
481130136191,35048,6.591699438968289
481130136192,78808,14.821919920857477
481130136193,78808,14.821919920857477
481130136201,194152,36.515396869281304
481130136202,183629,34.53626958109758
481130136203,184811,34.75857581075007
481130136211,194152,36.515396869281304
481130136212,255217,48.0002783529779
481130136213,257319,48.395614812139954
481130136221,114529,21.54019473423873
481130136222,257429,48.41630320914653
481130136231,114529,21.54019473423873
481130136232,257423,48.415174751127985
481130136233,257423,48.415174751127985
481130136241,93,0.017491099287378763
481130136242,153612,28.89078219067555
481130136243,49,0.00921574048474795
481130136251,319800,60.146812388212126
481130136252,272,0.0511567635071723
481130136261,297254,55.90644330720953
481130136262,153722,28.911470587682132
481130137221,32526,6.117370918508405
481130137271,86420,16.25355699371261
481130138062,87863,16.524951147171617
481130140011,25643,4.822841494905952
481130140021,37167,6.990233195849531
481130140022,11208,2.1079595786337757
481130141193,1253,0.2356596495385547
481130141201,11736,2.2072638842653456
481130141203,1253,0.2356596495385547
481130141213,677,0.12732767975866044
481130141214,11736,2.2072638842653456
481130141231,11675,2.1957912277435163
481130141271,950,0.17867251960225616
481130141301,13370,2.5145806179812262
481130141381,17896,3.3658141166336595
481130141382,15485,2.912362069516776
481130142064,17915,3.3693875670257043
481130163011,18,0.0033853740556216956
481130163012,1,1.8807633642342755e-4
481130164092,131,0.024638000071469005
481130164121,227,0.04269332836811805
481130164122,227,0.04269332836811805
481130164132,210,0.03949603064891978
481130165021,16685,3.1380536732248885
481130165101,2855,0.5369579404888856
481130165102,236,0.044386015395928895
481130165103,2913,0.5478663680014444
481130165104,9704,1.825092768652941
481130165111,2846,0.5352652534610748
481130165112,2821,0.5305633450504891
481130165201,9797,1.8425838679403197
481130165202,8729,1.641718340640099
481130165203,16631,3.127897551058023
481130165211,3056,0.5747612841099946
481130165212,1202,0.22606775638095988
481130166051,5830,1.0964850413485825
481130166052,8979,1.688737424745956
481130166061,13193,2.4812911064342793
481130166071,13193,2.4812911064342793
481130166072,13193,2.4812911064342793
481130166073,13193,2.4812911064342793
481130167011,2081,0.39138685609715274
481130167012,3364,0.6326887957284102
481130167013,3364,0.6326887957284102
481130167014,3364,0.6326887957284102
481130167031,1086,0.2042509013558423
481130167033,1666,0.3133351764814303
481130169021,1139,0.21421894718628398
481130170013,440,0.08275358802630813
481130170014,332,0.06244134369257794
481130170033,184,0.034606045901910666
481130170041,203,0.03817949629395579
481130170042,462,0.08689126742762353
481130170043,26,0.004889984747009116
481130171011,771,0.14500685538246263
481130171012,459,0.08632703841835324
481130171021,806,0.1515895271572826
481130171022,484,0.09102894682893893
481130176051,9175,1.7256003866849476
481130176052,12597,2.3691976099259167
481130178051,12597,2.3691976099259167
481130178052,107108,20.144480241640476
481130178062,14304,2.6902439162007075
481130178081,443,0.0833178170355784
481130179002,36496,6.864033974109411
481130179003,99518,18.71698084818666
481130180013,37319,7.018820798985892
481130181102,22,0.004137679401315406
481130181241,83,0.015610335923144486
481130181242,83,0.015610335923144486
481130181244,53,0.00996804583044166
481130181291,416,0.07823975595214586
481130181301,10150,1.9089748146977896
481130181321,262,0.04927600014293801
481130181323,355,0.06676709943031678
481130181332,706,0.13278189351493982
481130181351,3,5.642290092702825e-4
481130181361,28,0.005266137419855972
481130181365,941,0.1769798325744453
481130181403,48,0.00902766414832452
481130185031,107837,20.281587890893153
481130185032,72798,13.691581138952676
481130185033,1,1.8807633642342755e-4
481130185051,107511,20.22027500521912
481130185052,116055,21.827199223620884
481130185061,71871,13.517234375088162
481130185062,110675,20.815348533662842
481130190161,132752,24.967509812882852
