origin,Jobs,%_accesible
481130038003,50030,26.244006840332784
481130039011,23404,12.276928564684159
481130039012,40130,21.050809404408447
481130039021,40126,21.048711142818174
481130039022,47860,25.105699927609976
481130040001,46609,24.44946861525226
481130040002,17683,9.275889925196974
481130041001,54322,28.49544152669513
481130041002,35859,18.81039059139503
481130042011,65414,34.313920916520665
481130042012,47853,25.102027969827002
481130042013,71605,37.56150529286486
481130042014,71605,37.56150529286486
481130042015,71107,37.30027172487594
481130042021,69943,36.689677602106656
481130042022,51439,26.983119485506258
481130042023,51177,26.845683351343414
481130043001,73547,38.58021129494214
481130043002,54211,28.437214767565074
481130043003,73046,38.317404030760514
481130044001,78028,40.930788841444866
481130044002,65164,34.182779567128634
481130044003,79748,41.83304132526202
481130045001,69037,36.21442135190994
481130045002,51213,26.864567705655862
481130045003,51213,26.864567705655862
481130045004,55828,29.285437015432713
481130046001,68553,35.96053169948698
481130046002,70227,36.838654175016
481130047001,68976,36.182422862658285
481130047002,68976,36.182422862658285
481130047003,68976,36.182422862658285
481130048001,69822,36.62620518900091
481130048002,71166,37.33122108333246
481130048003,54451,28.563110462981424
481130048004,51160,26.836765739584756
481130049001,28295,14.84257792418981
481130049002,36215,18.997135872929277
481130049003,36559,19.17758636969271
481130049004,36559,19.17758636969271
481130050001,56251,29.507328178604027
481130050002,56251,29.507328178604027
481130050003,51864,27.206059779472707
481130051001,56009,29.380383352392542
481130051002,64910,34.04953995614633
481130052001,68445,35.90387863654962
481130052002,52208,27.386510276236137
481130052003,52183,27.373396141296936
481130052004,51728,27.13471888540344
481130053001,52208,27.386510276236137
481130053002,52183,27.373396141296936
481130053003,52183,27.373396141296936
481130053004,52208,27.386510276236137
481130053005,52208,27.386510276236137
481130054001,46634,24.462582750191466
481130054002,40442,21.2144738084497
481130054003,47263,24.79253438526181
481130054004,47370,24.848662882801598
481130055001,16470,8.639592097946851
481130055002,41545,21.79306944196733
481130055003,41676,21.861787509048753
481130055004,41676,21.861787509048753
481130056001,46699,24.496679501033395
481130056002,37647,19.748313522246818
481130056003,46592,24.440551003493603
481130056004,40896,21.452626498945623
481130057001,13067,6.854496050022556
481130057002,42795,22.448776188927475
481130057003,25005,13.116757766190712
481130057004,15533,8.148074320425527
481130059011,36993,19.40524775223727
481130059012,36230,19.005004353892797
481130059013,36892,19.352266647082892
481130059014,15533,8.148074320425527
481130059015,36022,18.895894751198632
481130059016,13226,6.937901948235886
481130059021,36366,19.076345247962063
481130059022,36065,18.91845106329406
481130060011,48157,25.261495850687705
481130060012,46699,24.496679501033395
481130060013,46699,24.496679501033395
481130060021,13883,7.282541414438139
481130060022,36307,19.045395889505546
481130060023,35254,18.493028525866322
481130061001,21019,11.025840091484206
481130061002,35708,18.731181216362245
481130062001,46053,24.157810254204392
481130062002,46053,24.157810254204392
481130062003,51896,27.222845872194885
481130062004,46085,24.17459634692657
481130062005,46125,24.195578962829295
481130063011,23466,12.309451619333382
481130063012,51264,26.89132054093184
481130063013,28974,15.19875782913856
481130063014,50940,26.72136135211977
481130063015,28165,14.774384422505953
481130063016,37831,19.84483355539935
481130063021,51864,27.206059779472707
481130063022,28614,15.009914286014038
481130063023,28962,15.19246304436774
481130064011,51047,26.77748984965956
481130064012,34394,18.041902283957743
481130064021,35178,18.453161555651143
481130064022,56238,29.50050882843564
481130064023,35496,18.619973352077803
481130064024,41958,22.009714951162962
481130065011,35096,18.41014719305056
481130065012,29707,15.583264265555988
481130065013,29493,15.471007270476411
481130065021,35178,18.453161555651143
481130065022,35096,18.41014719305056
481130065023,41734,21.8922123021077
481130067001,51213,26.864567705655862
481130067002,14973,7.854317697787383
481130067003,29330,15.385503110672808
481130067004,55915,29.33107420502114
481130068001,51213,26.864567705655862
481130068002,63626,33.375997985668874
481130068003,46625,24.457861661613354
481130069001,57675,30.25430930474102
481130069002,57710,30.272669093655907
481130069003,51177,26.845683351343414
481130071011,23479,12.316270969501767
481130071012,47514,24.924200300051407
481130071021,74317,38.98412665106959
481130071022,74317,38.98412665106959
481130071023,51593,27.06390255673175
481130071024,74317,38.98412665106959
481130071025,51593,27.06390255673175
481130072011,53897,28.272501232728686
481130072012,54574,28.627632006882298
481130072013,54307,28.48757304573161
481130072014,81017,42.49871481477596
481130072015,79941,41.93428244699267
481130072021,54129,28.394200404964486
481130072022,54129,28.394200404964486
481130072023,54129,28.394200404964486
481130072024,54128,28.393675839566917
481130072025,54129,28.394200404964486
481130073011,20427,10.715297376123882
481130073012,47747,25.04642403768478
481130073021,46716,24.505597112792053
481130073022,33678,17.666313459298973
481130073023,46716,24.505597112792053
481130073024,63065,33.081716797633156
481130076011,11451,6.0067983675524825
481130076012,22558,11.833146238341534
481130076041,42232,22.153445870096625
481130076042,44640,23.416599347440645
481130076043,36345,19.065329374613132
481130076051,31318,16.428339121038217
481130076052,33730,17.693590859972513
481130077001,46878,24.590576707198085
481130077002,47405,24.867022671716484
481130077003,46633,24.462058184793896
481130077004,42325,22.20223045207046
481130078011,42511,22.299799616018127
481130078012,26825,14.071466789764681
481130078041,36979,19.39790383667132
481130078042,39054,20.486377036625157
481130078043,50400,26.438096037432985
481130078044,38989,20.452280285783228
481130078051,50695,26.59284282971558
481130078052,41913,21.986109508272396
481130078053,63222,33.16407356505135
481130078091,50074,26.26708771782578
481130078092,29727,15.593755573507348
481130078101,40873,21.440561494801557
481130078102,77372,40.586673940640175
481130078103,38618,20.257666523285458
481130078104,41153,21.587439806120628
481130078111,37734,19.793950711835244
481130078112,37734,19.793950711835244
481130078113,37734,19.793950711835244
481130078114,37734,19.793950711835244
481130078121,42582,22.337043759245464
481130078122,28240,14.813726827323562
481130078151,45063,23.63849051061196
481130078152,65715,34.47181510118866
481130078153,63966,33.55435022084203
481130078181,42243,22.159216089469876
481130078182,46801,24.550185171585344
481130078183,47371,24.849187448199167
481130078184,45046,23.629572898853297
481130078191,42353,22.216918283202368
481130078192,68010,35.67569268860749
481130078201,46801,24.550185171585344
481130078202,67904,35.620088756465265
481130078203,47844,25.097306881248887
481130078211,45053,23.633244856636278
481130078212,45063,23.63849051061196
481130078213,31033,16.278837982731307
481130078221,43147,22.63342320887145
481130078222,50247,26.357837531605067
481130078231,36348,19.06690307080584
481130078232,63669,33.398554297764306
481130078233,63674,33.40117712475214
481130078241,29581,15.517169025462405
481130078242,29581,15.517169025462405
481130078251,32107,16.842221219719463
481130078252,29581,15.517169025462405
481130078253,37734,19.793950711835244
481130078254,30133,15.806729124920004
481130078255,37734,19.793950711835244
481130078261,31136,16.332868218680822
481130078271,37734,19.793950711835244
481130078272,36052,18.911631713125676
481130078273,29581,15.517169025462405
481130079021,24811,13.014992079062496
481130079022,25075,13.153477344020478
481130079023,23661,12.411741871859165
481130079024,50074,26.26708771782578
481130079025,47123,24.719095229602274
481130079031,46387,24.333015096992142
481130079032,59469,31.19537962797822
481130079061,45470,23.85198862742218
481130079062,44861,23.5325283003032
481130079091,59469,31.19537962797822
481130079092,62323,32.69248927263762
481130079101,42142,22.106234984315495
481130079102,61718,32.37512720710891
481130079111,41690,21.869131424614707
481130079112,44661,23.427615220789576
481130079121,70860,37.17070407167661
481130079122,82436,43.243073113925114
481130079131,59469,31.19537962797822
481130079132,59760,31.348028158670544
481130079133,62722,32.9017908662673
481130079141,62722,32.9017908662673
481130079142,52087,27.323037863130395
481130080001,13183,6.915345636140458
481130080002,16642,8.729817346328566
481130080003,18031,9.458438683550678
481130080004,11448,6.0052246713597786
481130080005,17064,8.951183944102311
481130080006,38617,20.25714195788789
481130081001,16807,8.816370636927305
481130081002,16931,8.881416746225753
481130081003,46445,24.36343989005109
481130081004,25917,13.595161408772832
481130081005,25285,13.263636077509783
481130082001,16872,8.850467387769232
481130082002,30792,16.15241772191739
481130082003,30091,15.784697378222143
481130082004,44083,23.124416420995207
481130084001,13808,7.24319900962053
481130084002,27734,14.548296736154095
481130084003,18375,9.63888918031411
481130084004,14796,7.7614696224178275
481130084005,28493,14.946441872908295
481130084006,14823,7.775632888152166
481130084007,45469,23.851464062024615
481130085001,28156,14.769663333927841
481130085002,26724,14.0184856846103
481130085003,28357,14.875100978839031
481130085004,29990,15.731716273067764
481130086031,1442,0.7564233032932216
481130086032,16470,8.639592097946851
481130086041,16470,8.639592097946851
481130086042,3487,1.8291595413200161
481130087011,3487,1.8291595413200161
481130087012,2531,1.3276750212448987
481130087013,14182,7.439386468311005
481130087014,17386,9.120094002119245
481130087015,4267,2.238320551423146
481130087031,14241,7.470335826767522
481130087032,14241,7.470335826767522
481130087041,17147,8.994722872100464
481130087042,12867,6.749582970508933
481130087043,8048,4.2217023196281875
481130087051,4002,2.0993107210675954
481130087052,8048,4.2217023196281875
481130088011,16470,8.639592097946851
481130088012,28623,15.01463537459215
481130088013,36612,19.20538833576382
481130088021,27649,14.503708677360807
481130088022,27693,14.526789554853803
481130088023,27693,14.526789554853803
481130088024,27693,14.526789554853803
481130088025,26640,13.974422191214577
481130088026,16667,8.74293148126777
481130089001,64880,34.033802994219286
481130089002,41408,21.721203982500498
481130089003,40390,21.187196407776156
481130090001,10400,5.455480134708393
481130090002,29823,15.644113851673888
481130090003,10566,5.542557990704701
481130090004,7272,3.814639571115331
481130090005,28104,14.742385933254297
481130091011,16804,8.8147969407346
481130091012,7385,3.8739154610405278
481130091013,29786,15.624704931963867
481130091014,29896,15.68240712569636
481130091031,5163,2.7083311476441767
481130091032,5742,3.0120545128361154
481130091041,9787,5.13392154599914
481130091042,10566,5.542557990704701
481130091051,5806,3.0456266982804747
481130091052,10572,5.54570538309011
481130091053,10572,5.54570538309011
481130092011,7355,3.858178499113484
481130092012,10572,5.54570538309011
481130092013,10572,5.54570538309011
481130092014,7355,3.858178499113484
481130092015,10572,5.54570538309011
481130092021,6359,3.335711363135642
481130092022,10572,5.54570538309011
481130092023,6417,3.366136156194593
481130093011,10574,5.546754513885245
481130093012,5916,3.1033288920129674
481130093013,5916,3.1033288920129674
481130093031,2248,1.179223013733122
481130093032,2248,1.179223013733122
481130093033,5130,2.691020489524429
481130093041,7054,3.7002843144454816
481130093042,5707,2.993694723921231
481130093043,5885,3.0870673646883557
481130093044,5885,3.0870673646883557
481130094011,52267,27.41745963469266
481130094012,46179,24.223905494297973
481130094013,35186,18.45735807883169
481130094021,62523,32.797402352151245
481130094022,42995,22.553689268441097
481130095001,36614,19.206437466558956
481130095002,36568,19.182307458270824
481130096031,30630,16.06743812751136
481130096032,29698,15.578543176977874
481130096033,57165,29.986780951981284
481130096041,51292,26.906008372063745
481130096042,78188,41.01471930505576
481130096043,77477,40.64175330738483
481130096044,78188,41.01471930505576
481130096051,14653,7.686456770565586
481130096052,37248,19.53901192861714
481130096071,12476,6.544477900059801
481130096072,11593,6.081286654007155
481130096073,38298,20.089805596063663
481130096081,34580,18.13947144790541
481130096082,30544,16.022325503320502
481130096083,37154,19.48970278124574
481130096091,35365,18.551255284996383
481130096092,35365,18.551255284996383
481130096093,38595,20.245601519141392
481130096094,13693,7.182873988900196
481130096101,34580,18.13947144790541
481130096102,37539,19.691660459309464
481130096103,11372,5.965357701144602
481130096111,11372,5.965357701144602
481130096112,23829,12.499868858650608
481130096113,38378,20.13177082786911
481130097011,38373,20.12914800088127
481130097012,43189,22.65545495556931
481130097013,22275,11.684694230829757
481130097021,35884,18.82350472633423
481130097022,36524,19.159226580777826
481130098021,36606,19.20224094337841
481130098022,54128,28.393675839566917
481130098023,47955,25.15553364037895
481130098024,47955,25.15553364037895
481130098025,52267,27.41745963469266
481130098031,35681,18.717017950627906
481130098032,24036,12.608453895947209
481130098033,54112,28.38528279320583
481130098041,36520,19.157128319187553
481130098042,24147,12.66668065507727
481130098043,54128,28.393675839566917
481130098044,22275,11.684694230829757
481130099001,527,0.27644596451839654
481130099002,17500,9.179894457442009
481130100001,67421,35.36672366943987
481130100002,52939,27.769967581858428
481130101011,68611,35.990956492545926
481130101012,68031,35.68670856195642
481130101013,67944,35.641071372367996
481130101021,67421,35.36672366943987
481130101022,67421,35.36672366943987
481130101023,68219,35.78532685669922
481130105001,51254,26.88607488695616
481130105002,51553,27.042919940829023
481130106011,34593,18.146290798073796
481130106012,33242,17.437602945959274
481130106013,51553,27.042919940829023
481130106021,34597,18.14838905966407
481130106022,34597,18.14838905966407
481130107011,7088,3.7181195379627976
481130107012,13926,7.3050977265335675
481130107031,17335,9.09334116684327
481130107032,213,0.11173242968200846
481130107041,16367,8.585561861997336
481130107042,633,0.3320498966606167
481130108011,35183,18.455784382638985
481130108012,34940,18.32831499102993
481130108013,6505,3.4122979111805867
481130108014,7277,3.8172623981031717
481130108031,21620,11.341103895422643
481130108032,24881,13.051711656892264
481130108033,25658,13.459298970802692
481130108034,6190,3.247059810946631
481130108035,12145,6.370846753464754
481130108036,34143,17.910236369168146
481130108041,28614,15.009914286014038
481130108042,39298,20.614370993631777
481130108051,12277,6.440089385943745
481130108052,33931,17.799028504883704
481130108053,33758,17.70827869110442
481130109021,23348,12.247552902420345
481130109022,23348,12.247552902420345
481130109023,23348,12.247552902420345
481130109031,12152,6.374518711247731
481130109032,11450,6.006273802154915
481130109041,23184,12.161524177219174
481130109042,11544,6.055582949526317
481130110011,42994,22.553164703043528
481130110012,39577,20.76072473955328
481130110013,43028,22.570999926560845
481130110014,37596,19.721560686970847
481130110015,39576,20.760200174155713
481130110016,41227,21.62625764554067
481130110021,13627,7.1482526726607
481130110022,35254,18.493028525866322
481130110023,13627,7.1482526726607
481130111011,23536,12.34617119716315
481130111012,17208,9.02672136135212
481130111013,17214,9.029868753737528
481130111031,2045,1.0727362380267949
481130111032,17252,9.049802238845118
481130111033,17252,9.049802238845118
481130111041,38716,20.30907393224713
481130111042,7923,4.156131644932174
481130111043,7923,4.156131644932174
481130111044,17220,9.033016146122936
481130111051,2017,1.0580484068948874
481130111052,17706,9.28795492934104
481130111053,7615,3.994565502481194
481130112001,2252,1.1813212753233946
481130112002,35902,18.83294690349046
481130112003,31284,16.410503897520904
481130113001,5825,3.055593440834269
481130113002,13226,6.937901948235886
481130113003,5375,2.819539011928617
481130114011,1295,0.6793121898507086
481130114012,2149,1.1272910393738786
481130114013,2992,1.5694996695237995
481130115001,24204,12.696580882738651
481130115002,24176,12.681893051606744
481130115003,40126,21.048711142818174
481130115004,2086,1.0942434193270876
481130116011,5941,3.11644302695217
481130116012,626,0.3283779388776399
481130116021,1611,0.8450748554822329
481130116022,1369,0.7181300292707492
481130116023,559,0.29323205724057616
481130116024,4854,2.5462404397956293
481130117011,6472,3.394987253060839
481130117012,6472,3.394987253060839
481130117013,6417,3.366136156194593
481130117014,6470,3.393938122265703
481130117021,1972,1.0344429640043225
481130117022,2002,1.0501799259313658
481130117023,6560,3.4411490080468328
481130118001,6185,3.24443698395879
481130118002,6185,3.24443698395879
481130118003,6415,3.3650870253994567
481130118004,6415,3.3650870253994567
481130118005,6185,3.24443698395879
481130119001,7355,3.858178499113484
481130119002,7585,3.978828540554151
481130119003,10258,5.380991848253721
481130119004,7355,3.858178499113484
481130119005,6052,3.1746697860822306
481130119006,7355,3.858178499113484
481130120001,10713,5.6196691041472135
481130120002,27798,14.581868921598456
481130120003,10344,5.42610447244458
481130120004,7216,3.7852639088515168
481130121001,10344,5.42610447244458
481130121002,10344,5.42610447244458
481130121003,10344,5.42610447244458
481130122041,63449,33.283149910299315
481130122042,63438,33.27737969092607
481130122043,63597,33.3607855891394
481130122044,23765,12.466296673206248
481130122045,61500,32.26077195043906
481130122061,62423,32.744945812394434
481130122062,25466,13.35858241446961
481130122063,23059,12.09595350252316
481130122071,29976,15.724372357501808
481130122072,30273,15.88016828057954
481130122073,27745,14.554066955527345
481130122081,63646,33.38648929362024
481130122082,60008,31.478120377267434
481130122091,46472,24.377603155785433
481130122092,63620,33.37285059328347
481130122101,50429,26.453308433962462
481130122102,50401,26.438620602830554
481130122111,23611,12.38551360198076
481130122112,27500,14.425548433123158
481130122113,30154,15.817744998268935
481130123011,48077,25.219530618882256
481130123012,50441,26.459603218733278
481130123013,50441,26.459603218733278
481130123021,27790,14.57767239841791
481130123022,30154,15.817744998268935
481130123023,30154,15.817744998268935
481130124001,25297,13.269930862280601
481130124002,30259,15.872824365013585
481130124003,25297,13.269930862280601
481130124004,50429,26.453308433962462
481130124005,25285,13.263636077509783
481130124006,50441,26.459603218733278
481130125001,23401,12.275354868491455
481130125002,23284,12.213980716975986
481130125003,46484,24.38389794055625
481130125004,45958,24.107976541435423
481130125005,46484,24.38389794055625
481130126011,39106,20.513654437298698
481130126012,28938,15.179873474826106
481130126013,19537,10.24843417228826
481130126031,23401,12.275354868491455
481130126032,13260,6.955737171753203
481130126041,20533,10.770901308266101
481130126042,13260,6.955737171753203
481130127011,23858,12.515081255180082
481130127012,30033,15.754272585163193
481130127013,25297,13.269930862280601
481130127014,25297,13.269930862280601
481130127021,25297,13.269930862280601
481130127022,25297,13.269930862280601
481130127023,45299,23.762287944438032
481130128001,23858,12.515081255180082
481130128002,23858,12.515081255180082
481130128003,31639,16.596724613657585
481130128004,40620,21.307846449216825
481130128005,23858,12.515081255180082
481130128006,23858,12.515081255180082
481130129001,41392,21.71281093613941
481130129002,25047,13.138789512888572
481130129003,31634,16.594101786669743
481130129004,31746,16.652853111197373
481130129005,31746,16.652853111197373
481130130041,22084,11.584502239894249
481130130042,22084,11.584502239894249
481130130043,28161,14.772286160915682
481130130044,24612,12.91060356494644
481130130045,30441,15.968295267370983
481130130051,34166,17.92230137331221
481130130052,34082,17.87823787991649
481130130053,41392,21.71281093613941
481130130054,41392,21.71281093613941
481130130071,24161,12.674024570643223
481130130072,41392,21.71281093613941
481130130073,41311,21.67032113893639
481130130081,18883,9.905368402278713
481130130082,18978,9.955202115047683
481130130091,38138,20.005875132452765
481130130092,32565,17.08247217180566
481130130093,17968,9.425391063503886
481130130101,27203,14.269752510045427
481130130102,27259,14.299128172309242
481130130103,27203,14.269752510045427
481130130111,27259,14.299128172309242
481130130112,27259,14.299128172309242
481130130113,34053,17.863025483387013
481130131011,55283,28.99954887375809
481130131012,49259,25.839566918807765
481130131013,36184,18.98087434560467
481130131021,27235,14.286538602767607
481130131022,29915,15.692373868250154
481130131041,28573,14.988407104713744
481130131042,28951,15.186692824994491
481130131051,27569,14.461743445555358
481130131052,36515,19.154505492199714
481130131053,36441,19.115687652779673
481130131054,36404,19.096278733069653
481130132001,50655,26.571860213812855
481130132002,36554,19.17496354270487
481130132003,45366,23.797433826075096
481130132004,56571,29.675189105825822
481130133001,56571,29.675189105825822
481130133002,45774,24.011456508282887
481130134001,60880,31.935541403946832
481130134002,77666,40.7408961675252
481130135001,30145,15.813023909690822
481130135002,19228,10.086343464439713
481130136051,28131,14.756549198988639
481130136052,7350,3.8555556721256443
481130136053,25764,13.514902902944911
481130136054,32723,17.16535350462142
481130136061,32375,16.982804746267718
481130136062,24564,12.885424425863173
481130136063,72197,37.872048008225185
481130136071,33044,17.333738997240786
481130136072,32723,17.16535350462142
481130136073,32694,17.150141108091947
481130136074,32691,17.14856741189924
481130136081,32691,17.14856741189924
481130136082,32289,16.937692122076857
481130136091,32691,17.14856741189924
481130136092,32691,17.14856741189924
481130136093,28429,14.912869687463937
481130136101,39325,20.628534259366116
481130136102,28678,15.043486471458397
481130136103,39551,20.74708603921651
481130136104,32575,17.08771782578134
481130136111,26591,13.94871848673374
481130136112,27905,14.637997419138243
481130136151,72263,37.90666932446468
481130136152,51292,26.906008372063745
481130136153,53810,28.22686404314026
481130136161,44759,23.47902262975125
481130136163,78188,41.01471930505576
481130136171,6742,3.53661991040423
481130136172,13503,7.083206563362254
481130136173,13503,7.083206563362254
481130136181,28131,14.756549198988639
481130136182,6859,3.5979940619196995
481130136191,13257,6.954163475560499
481130136192,24605,12.906931607163466
481130136193,24605,12.906931607163466
481130136201,44759,23.47902262975125
481130136202,43600,22.871051333969806
481130136203,43891,23.023699864662127
481130136211,44759,23.47902262975125
481130136212,71627,37.57304573161136
481130136213,72200,37.87362170441789
481130136221,36774,19.290367930169854
481130136222,72266,37.90824302065738
481130136231,36774,19.290367930169854
481130136232,72263,37.90666932446468
481130136233,72263,37.90666932446468
481130136241,28,0.014687831131907214
481130136242,53744,28.192242726900762
481130136243,8,0.004196523180544919
481130136251,83995,44.060870568733804
481130136252,57,0.029900227661382547
481130136261,78213,41.027833439994964
481130136262,53810,28.22686404314026
481130137221,7795,4.088987274043455
481130137271,26335,13.814429744956303
481130138062,30399,15.946263520673124
481130140011,11893,6.23865627327759
481130140021,17415,9.13530639864872
481130140022,3663,1.9214830512920045
481130141193,811,0.42542253742774117
481130141201,3969,2.0820000629478477
481130141203,811,0.42542253742774117
481130141213,545,0.28588814167462256
481130141214,3969,2.0820000629478477
481130141231,3953,2.0736070165867577
481130141271,352,0.18464701994397642
481130141301,2294,1.2033530220212554
481130141381,11368,5.963259439554329
481130141382,2548,1.3365926330035565
481130142064,11382,5.970603355120282
481130163011,137,0.07186545946683173
481130163012,4,0.0020982615902724595
481130164092,444,0.23290703652024297
481130164121,582,0.3052970613846428
481130164122,582,0.3052970613846428
481130164132,449,0.23552986350808355
481130165021,11811,6.195641910677004
481130165101,447,0.2344807327129473
481130165102,498,0.26123356798892117
481130165103,525,0.2753968337232603
481130165104,6520,3.4201663921441083
481130165111,445,0.2334316019178111
481130165112,424,0.2224157285688807
481130165201,6600,3.4621316239495576
481130165202,5022,2.6343674265870725
481130165203,11686,6.1300712359809895
481130165211,894,0.4689614654258946
481130165212,997,0.5229917013754104
481130166051,4732,2.4822434612923194
481130166052,7286,3.8219834866812845
481130166061,11544,6.055582949526317
481130166071,11544,6.055582949526317
481130166072,11544,6.055582949526317
481130166073,11544,6.055582949526317
481130167011,995,0.5219425705802743
481130167012,2150,1.127815604771447
481130167013,2150,1.127815604771447
481130167014,2150,1.127815604771447
481130167031,1131,0.5932834646495379
481130167033,727,0.3813590440320195
481130169021,1178,0.6179380383352392
481130170013,370,0.19408919710020248
481130170014,292,0.15317309608988952
481130170033,255,0.1337641763798693
481130170041,279,0.14635374592150405
481130170042,392,0.205629635846701
481130170043,29,0.015212396529475331
481130171011,458,0.24025095208619657
481130171012,372,0.19513832789533872
481130171021,555,0.29113379565030373
481130171022,267,0.14005896115068664
481130176051,6046,3.1715223936968218
481130176052,10344,5.42610447244458
481130178051,10344,5.42610447244458
481130178052,30154,15.817744998268935
481130178062,11596,6.0828603501998595
481130178081,1271,0.6667226203090739
481130179002,11647,6.109613185475833
481130179003,23284,12.213980716975986
481130180013,13260,6.955737171753203
481130181102,17,0.008917611758657951
481130181241,109,0.05717762833492452
481130181242,109,0.05717762833492452
481130181244,92,0.04826001657626656
481130181291,882,0.4626666806550773
481130181301,3589,1.882665211871964
481130181321,786,0.4123084024885383
481130181323,1023,0.5366304017121815
481130181332,378,0.19828572028074742
481130181361,15,0.007868480963521721
481130181365,787,0.41283296788610635
481130181403,66,0.034621316239495575
481130185031,42302,22.190165447926393
481130185032,32565,17.08247217180566
481130185033,7,0.0036719577829768036
481130185051,42191,22.131938688796332
481130185052,47844,25.097306881248887
481130185061,37547,19.695856982490007
481130185062,46263,24.267968987693695
481130190161,48690,25.54108920759151
481130190162,45667,23.9553280107431
481130190163,63853,33.495074330916836
481130190181,29614,15.534479683582154
481130190182,39616,20.781182790058438
481130190183,48690,25.54108920759151
